step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,13.350965860395881,2060,11.58170554474331,55.73767433116089,8,nan,X1
1,0.2,13.313367209520656,2940,11.56202193423554,55.5660261273673,8,nan,X1
2,0.3,13.312399388751016,3630,11.56172466840468,55.5666532676165,8,nan,X1
3,0.4,13.311094303305484,4410,11.560907337950857,55.55987096222781,8,nan,X1
4,0.5,13.299839023745808,5290,11.553054587298599,55.488235025795795,8,nan,X1
5,0.6,13.299811301209981,5910,11.553029337504118,55.487873087464,8,nan,X1
6,0.7,13.299269836353991,6610,11.552663712462664,55.48437708696731,8,nan,X1
7,0.8,13.270816613290458,8670,11.535406638630018,55.3049172381531,8,nan,X1
8,0.9,13.262440485879914,10730,11.531540447215042,55.22280427682345,8,nan,X1
9,1.0,13.261999356212906,12110,11.531509211941575,55.22176852288156,8,nan,X1
10,1.1,3.952681088236987,16540,6.318244199507658,35.49605895584965,16,nan,X1;X5Y9
11,1.2,3.5578682598971016,18600,5.774462996221872,31.531934249077253,16,nan,X1;X5Y9
12,1.3,3.5432557638157007,20660,5.744556016984252,31.13709466382423,16,nan,X1;X5Y9
13,1.4,3.541290237017207,22720,5.739021464668116,31.012580718530387,16,nan,X1;X5Y9
14,1.5,3.5404849058907466,24100,5.735834044227133,30.927797080646474,16,nan,X1;X5Y9
15,1.6,3.54025035235259,25310,5.735729961053846,30.92349247023287,16,nan,X1;X5Y9
16,1.7,3.5399975557969894,26490,5.735505122077223,30.915371154443964,16,nan,X1;X5Y9
17,1.8,3.539852735978787,27670,5.7351696736109306,30.907548122861822,16,nan,X1;X5Y9
18,1.9,3.5396164489379505,29340,5.734795320410593,30.900079934917464,16,nan,X1;X5Y9
19,2.0,3.5394715610544605,30560,5.734930790652846,30.90714016180619,16,nan,X1;X5Y9
20,2.1,0.3019843377230429,35630,1.6599673053961848,11.5784116670897,24,nan,X1;X5Y9;X2Y7
21,2.2,0.29620161510279974,37690,1.6444358214244703,11.478281984306788,24,nan,X1;X5Y9;X2Y7
22,2.3,0.2845068728105293,39750,1.5963703997677685,11.192379612673578,24,nan,X1;X5Y9;X2Y7
23,2.4,0.27779638486776803,41810,1.5728019618566136,10.999397970876368,24,nan,X1;X5Y9;X2Y7
24,2.5,0.2738412739051523,43870,1.561347231534718,10.897539457494373,24,nan,X1;X5Y9;X2Y7
25,2.6,0.2719812761736547,45610,1.5576923450729665,10.785343882094823,24,nan,X1;X5Y9;X2Y7
26,2.7,0.2685045657000465,47520,1.5488004563169544,10.665882683672647,24,nan,X1;X5Y9;X2Y7
27,2.8,0.2653036616848777,49580,1.5415263811501063,10.540460898633933,24,nan,X1;X5Y9;X2Y7
28,2.9,0.2642750076124962,51640,1.5365332963142384,10.502461123139417,24,nan,X1;X5Y9;X2Y7
29,3.0,0.26097909119846063,53700,1.5270458881474043,10.364722818322859,24,nan,X1;X5Y9;X2Y7
30,3.1,0.2590292979046171,58770,1.5231241992447648,10.293757426059598,32,nan,X1;X5Y9;X2Y7;Z0Z8
31,3.2,0.24633044237954063,60830,1.4825654742540697,10.01960708853881,32,nan,X1;X5Y9;X2Y7;Z0Z8
32,3.3,0.24180388064690933,62890,1.4705056303351938,9.886654964990008,32,nan,X1;X5Y9;X2Y7;Z0Z8
33,3.4,0.2383405777766256,64950,1.4606078770561748,9.827075882261346,32,nan,X1;X5Y9;X2Y7;Z0Z8
34,3.5,0.2311454550413107,67010,1.4405554289600497,9.402017296095677,32,nan,X1;X5Y9;X2Y7;Z0Z8
35,3.6,0.22906895043261477,69070,1.4309069227777322,9.400312280985482,32,nan,X1;X5Y9;X2Y7;Z0Z8
36,3.7,0.22701183252222,71130,1.423894083202613,9.324308202867986,32,nan,X1;X5Y9;X2Y7;Z0Z8
37,3.8,0.21745380795205033,73190,1.3943620216471928,9.055173575143279,32,nan,X1;X5Y9;X2Y7;Z0Z8
38,3.9,0.21431557762531,75250,1.3880053624758886,8.943995181422375,32,nan,X1;X5Y9;X2Y7;Z0Z8
39,4.0,0.21421371192760183,77310,1.3876710426647136,8.951475971416118,32,nan,X1;X5Y9;X2Y7;Z0Z8
