step,tau,cost,forward_calls,opt_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,13.827734426531297,260,200,11.759894685177166,56.28625088495176,8,nan,X1
1,0.2,13.33245660981272,520,400,11.57327384822156,55.60629660596028,8,nan,X1
2,0.3,13.32238112367363,780,600,11.560448571342095,55.52620101455901,8,nan,X1
3,0.4,13.29899163098014,1040,800,11.554376420679855,55.46421858820793,8,nan,X1
4,0.5,13.295165472472835,1300,1000,11.548664836536881,55.385694984359894,8,nan,X1
5,0.6,13.295165472472835,1560,1200,11.548664836536881,55.385694984359894,8,nan,X1
6,0.7,13.295165472472835,1820,1400,11.548664836536881,55.385694984359894,8,nan,X1
7,0.8,13.295165472472835,2080,1600,11.548664836536881,55.385694984359894,8,nan,X1
8,0.9,13.295165472472835,2340,1800,11.548664836536881,55.385694984359894,8,nan,X1
9,1.0,13.295165472472835,2600,2000,11.548664836536881,55.385694984359894,8,nan,X1
10,1.1,4.792245654192463,5870,5210,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
11,1.2,4.792245654192463,6130,5410,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
12,1.3,4.792245654192463,6390,5610,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
13,1.4,4.792245654192463,6650,5810,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
14,1.5,4.792245654192463,6910,6010,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
15,1.6,4.792245654192463,7170,6210,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
16,1.7,4.792245654192463,7430,6410,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
17,1.8,4.792245654192463,7690,6610,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
18,1.9,4.792245654192463,7950,6810,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
19,2.0,4.792245654192463,8210,7010,6.78636862456396,36.59607879688135,16,nan,X1;X5Y9
20,2.1,1.1937982560218288,11540,10280,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
21,2.2,1.1937982560218288,11860,10540,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
22,2.3,1.1937982560218288,12180,10800,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
23,2.4,1.1937982560218288,12500,11060,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
24,2.5,1.1937982560218288,12820,11320,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
25,2.6,1.1937982560218288,13140,11580,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
26,2.7,1.1937982560218288,13460,11840,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
27,2.8,1.1937982560218288,13780,12100,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
28,2.9,1.1937982560218288,14100,12360,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
29,3.0,1.1937982560218288,14420,12620,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
30,3.1,1.1937982560218288,17750,15890,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
31,3.2,1.1937982560218288,18070,16150,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
32,3.3,1.1937982560218288,18390,16410,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
33,3.4,1.1937982560218288,18710,16670,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
34,3.5,1.1937982560218288,19030,16930,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
35,3.6,1.1937982560218288,19350,17190,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
36,3.7,1.1937982560218288,19670,17450,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
37,3.8,1.1937982560218288,19990,17710,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
38,3.9,1.1937982560218288,20310,17970,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
39,4.0,1.1937982560218288,20630,18230,3.2038216147321443,18.209137095963825,24,nan,X1;X5Y9;X2Y7
