step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,13.41944352835085,230,10.996915254274864,62.50984109811362,8,10.059121916174133,X1
1,0.2,10.725251010740127,460,9.82755613619797,56.24076835962726,8,33.853205191151524,X1
2,0.3,10.425249452082863,690,9.69846831763884,55.54295512180792,8,47.5973844718326,X1
3,0.4,10.145642620414097,920,9.577319901871157,54.884044390012946,8,39.43366889550821,X1
4,0.5,9.900124895357745,1150,9.46987445730421,54.296298711542995,8,33.513670332584645,X1
5,0.6,9.693972771391028,1380,9.378566668904588,53.79389747448753,8,28.717649318562007,X1
6,0.7,9.526791900143637,1610,9.303542705616076,53.37855687021118,8,24.661732227132017,X1
7,0.8,9.394749984202736,1840,9.243477475294815,53.043927508811294,8,21.181811893775148,X1
8,0.9,9.292461608706931,2070,9.196305042291128,52.779480629014564,8,18.18754663736336,X1
9,1.0,9.214298064915212,2300,9.159762246265773,52.57340711343051,8,15.614255845183932,X1
10,1.1,8.009163819185735,5700,8.463084588236073,49.088982932277546,16,26.59747222049974,X1;Y3Y8
11,1.2,6.135402281468403,6090,7.259098510680835,42.85612837351101,16,56.286654190970225,X1;Y3Y8
12,1.3,5.515623332611673,6480,6.913007124950134,40.96212513081188,16,43.96762046408315,X1;Y3Y8
13,1.4,4.883110255613072,6870,6.549737326934301,38.99011538580327,16,44.05477795064489,X1;Y3Y8
14,1.5,3.989453963119561,7260,5.965704635621002,35.90674059419539,16,42.193202665614805,X1;Y3Y8
15,1.6,3.608717818547671,7650,5.716060476608285,34.55249147842847,16,35.81162921117481,X1;Y3Y8
16,1.7,7.221794451140657,8040,8.146041904155556,46.83881687797393,16,61.06738185660428,X1;Y3Y8
17,1.8,6.5929626604953775,8430,7.815285919408166,45.04136526103967,16,37.84521606586763,X1;Y3Y8
18,1.9,5.925403874690711,8820,7.443645860938716,43.03390302220521,16,39.71605519840672,X1;Y3Y8
19,2.0,5.29070340316764,9210,7.064107206354794,40.98859295685527,16,39.56315005568184,X1;Y3Y8
20,2.1,3.2001098217127715,12770,5.45421777743076,31.29807534812725,24,23.0774061853795,X1;Y3Y8;Y4Y6
21,2.2,4.199829827506182,13320,6.106130052230804,36.275133579985834,24,84.1588213861863,X1;Y3Y8;Y4Y6
22,2.3,3.749861496684993,13870,5.76596064123583,34.48789129594442,24,38.88904756547788,X1;Y3Y8;Y4Y6
23,2.4,2.9502946314168628,14420,5.307757141409479,31.081010311483436,24,38.30560150067078,X1;Y3Y8;Y4Y6
24,2.5,2.71099051651476,14970,5.088371475862285,29.942269768491666,24,54.33470300900112,X1;Y3Y8;Y4Y6
25,2.6,2.430128112203316,15520,4.818639886275074,28.48947902985718,24,24.736209333622785,X1;Y3Y8;Y4Y6
26,2.7,2.1900621388630053,16070,4.5743826921891655,27.181386810236145,24,22.437796530814452,X1;Y3Y8;Y4Y6
27,2.8,1.983774354390749,16620,4.352807906272992,25.99919630775664,24,20.40972412944495,X1;Y3Y8;Y4Y6
28,2.9,1.8056777369718313,17170,4.151472662563258,24.926771904694807,24,18.62412429609628,X1;Y3Y8;Y4Y6
29,3.0,1.651262976661788,17720,3.9682316923912264,23.95203539856894,24,17.052729791795997,X1;Y3Y8;Y4Y6
30,3.1,2.36634840526454,21440,4.697831462773883,28.48292587861797,32,67.38558783043052,X1;Y3Y8;Y4Y6;X4X6
31,3.2,2.3942150899549146,22150,4.640208712184834,28.941623226439397,32,66.57154553696488,X1;Y3Y8;Y4Y6;X4X6
32,3.3,1.9683400137251448,22860,4.0536015657585684,26.575606905030078,32,51.58090623075941,X1;Y3Y8;Y4Y6;X4X6
33,3.4,1.862252974923537,23570,3.938767663808911,26.100247178098243,32,14.173819238235835,X1;Y3Y8;Y4Y6;X4X6
34,3.5,1.7640213140230812,24280,3.841058671842231,25.98436193467804,32,24.50335998332156,X1;Y3Y8;Y4Y6;X4X6
35,3.6,1.6776488238266707,24990,3.7359716194671995,25.564192132630595,32,25.85534729378425,X1;Y3Y8;Y4Y6;X4X6
36,3.7,1.711929591079586,25700,3.757907085381159,25.79805547815342,32,24.32331985101482,X1;Y3Y8;Y4Y6;X4X6
37,3.8,0.6230646558750508,26410,2.2660662456632066,11.596447201011152,32,23.158618908496578,X1;Y3Y8;Y4Y6;X4X6
38,3.9,1.041805473540261,27120,2.7507150663162445,15.498777108057151,32,10.936074460052108,X1;Y3Y8;Y4Y6;X4X6
39,4.0,0.9948456093336903,27830,2.6904447016560695,15.186704555825967,32,25.605319277197125,X1;Y3Y8;Y4Y6;X4X6
