step,tau,cost,forward_calls,opt_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,2.88209526414343,230,170,4.797426729173541,24.94425106356954,8,20.87476943415632,X1
1,0.2,2.388992484097051,460,340,4.2351095424862475,23.40847061636627,8,43.19821853824525,X1
2,0.3,2.3957821563856516,690,510,4.225392938326441,23.517144249829546,8,0.7516987603565416,X1
3,0.4,2.389383710841122,920,680,4.221104472078035,23.496010522635274,8,1.6736181995632091,X1
4,0.5,2.383811949689035,1150,850,4.217345140459505,23.477830594615043,8,1.5473427458390192,X1
5,0.6,2.378967733225335,1380,1020,4.214052184747831,23.46223228655611,8,1.428400952354167,X1
6,0.7,2.3747614369629684,1610,1190,4.211168972704289,23.448880460314818,8,1.316753927438053,X1
7,0.8,2.3711127268729393,1840,1360,4.208644803112097,23.43747610878525,8,1.212270873241297,X1
8,0.9,2.3679501039816446,2070,1530,4.206434581119028,23.42775450809015,8,1.1147514335365858,X1
9,1.0,2.365210306371506,2300,1700,4.2044984156839,23.419482795997574,8,1.0239443949305527,X1
10,1.1,0.6786549604194506,7020,6360,2.3975147711338685,14.456315193151605,16,25.012919837795124,X1;X5Y7
11,1.2,1.3311537046138984,7410,6690,3.1583067686972797,18.472316444160665,16,27.99092680418048,X1;X5Y7
12,1.3,2.361606462917288,7800,7020,4.195897135175385,23.43168929310005,16,51.371935067754826,X1;X5Y7
13,1.4,2.3595653828709646,8190,7350,4.194328596338876,23.426213044848772,16,0.9420520375173542,X1;X5Y7
14,1.5,2.3577503909248105,8580,7680,4.192899555438486,23.421517514073706,16,0.9082050789142113,X1;X5Y7
15,1.6,2.356123619842291,8970,8010,4.191584938967936,23.417479210345512,16,0.8862018835391677,X1;X5Y7
16,1.7,2.3546510327021424,9360,8340,4.19036190744017,23.413991054765397,16,0.8762448751887969,X1;X5Y7
17,1.8,2.332004358803191,9750,8670,4.164615497352477,23.39940018236898,16,0.8783486035587557,X1;X5Y7
18,1.9,2.3244672456229893,10140,9000,4.158304399930118,23.3861185762267,16,5.937775050316539,X1;X5Y7
19,2.0,2.3148924662263632,10530,9330,4.150609071974099,23.367274539937945,16,6.665168750817377,X1;X5Y7
20,2.1,0.6961601610071757,15410,14150,2.426149128039389,14.29333097566628,24,20.394946829935414,X1;X5Y7;X7Y10
21,2.2,0.9175063390268099,15960,14640,2.557711507010669,16.199409251265788,24,27.755888203692,X1;X5Y7;X7Y10
22,2.3,1.3223989835595282,16510,15130,3.1084963123673193,18.931271569500773,24,44.538402146662754,X1;X5Y7;X7Y10
23,2.4,0.7974541310243586,17060,15620,2.662392769695537,16.8396665357532,24,18.69334408580532,X1;X5Y7;X7Y10
24,2.5,0.7634531651210872,17610,16110,2.61881705716709,16.569611190481062,24,7.343441151791414,X1;X5Y7;X7Y10
25,2.6,0.7353443385480275,18160,16600,2.580281834104706,16.32966034044163,24,6.726664745381017,X1;X5Y7;X7Y10
26,2.7,0.7147790862188153,18710,17090,2.548735705982113,16.128430128500213,24,4.256520453379914,X1;X5Y7;X7Y10
27,2.8,0.6942598506574066,19260,17580,2.517512339598628,15.938955012811885,24,3.579591561562246,X1;X5Y7;X7Y10
28,2.9,0.6761669853314561,19810,18070,2.4884215985567346,15.766051935831994,24,2.837255200634572,X1;X5Y7;X7Y10
29,3.0,0.6599843023559254,20360,18560,2.460961497469316,15.60719705273401,24,2.1753834005476613,X1;X5Y7;X7Y10
30,3.1,0.40981886051453587,25400,23540,2.1116485426816136,13.43012776753334,32,15.208688619063494,X1;X5Y7;X7Y10;Y4
31,3.2,0.7545780537474153,26110,24190,2.930058519732853,17.571797030379354,32,9.818799284140168,X1;X5Y7;X7Y10;Y4
32,3.3,0.728516624385693,26820,24840,2.88177488654489,17.284799453730802,32,7.145068220543421,X1;X5Y7;X7Y10;Y4
33,3.4,0.7003841378961954,27530,25490,2.828773056580226,16.974701697718626,32,7.490841438114254,X1;X5Y7;X7Y10;Y4
34,3.5,0.6704380466665094,28240,26140,2.771211972493064,16.643961632191523,32,7.745948501497852,X1;X5Y7;X7Y10;Y4
35,3.6,0.6390960732949186,28950,26790,2.709515670999855,16.296285870942366,32,7.903749568739771,X1;X5Y7;X7Y10;Y4
36,3.7,0.6069154467157203,29660,27440,2.644382155886154,15.93645737633805,32,7.962719837007895,X1;X5Y7;X7Y10;Y4
37,3.8,0.5745438221564092,30370,28090,2.5767490975311693,15.56998197287722,32,7.926954079712509,X1;X5Y7;X7Y10;Y4
38,3.9,0.5426494560713535,31080,28740,2.507715801085206,15.20478174739268,32,7.805942827140385,X1;X5Y7;X7Y10;Y4
39,4.0,0.5118464681068511,31790,29390,2.4384349416813165,14.84789055522578,32,7.6135166933009515,X1;X5Y7;X7Y10;Y4
