step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,0.8877553244943492,230,3.415699731271207,18.939087003967874,8,41.575387160410486,X1
1,0.2,3.458435493630658,460,6.773277784833772,35.70106498673645,8,4.9375131156880725,X1
2,0.3,3.274174818784493,690,6.598099455508926,34.78698566338737,8,2.3895796125864526,X1
3,0.4,2.867659501101461,920,6.193507812268519,32.69391241693735,8,2.1929428088247094,X1
4,0.5,2.1604411214014285,1150,5.410474852944907,28.67872828831878,8,2.4446785826778004,X1
5,0.6,1.2608336884953615,1380,4.173597680620594,22.372270584029618,8,2.5159031851406044,X1
6,0.7,0.5555698135156552,1610,2.7661120462297997,15.144073927916562,8,2.126272147920622,X1
7,0.8,0.23694790821810074,1840,1.6879353550739749,9.604555995912536,8,1.3728632055659575,X1
8,0.9,0.13909819526842254,2070,1.109536838956167,6.714211799066737,8,0.7087059012481829,X1
9,1.0,0.10919773207253496,2300,0.9363645668464708,5.947227152711454,8,0.33835681325017697,X1
10,1.1,0.09781775605430174,2530,0.8622560556864058,5.844636493970878,8,0.17150903899217582,X1
11,1.2,0.0926700523618713,2760,0.845906555771712,5.882807911056435,8,0.09776227919597669,X1
12,1.3,0.09004949251230676,2990,0.8357668854005262,5.940628964354012,8,0.06305813642309949,X1
13,1.4,0.08838643383459281,3220,0.8269071379167574,5.996348766938887,8,0.0460912115484236,X1
14,1.5,0.5118415854266369,3450,2.1975662243806697,12.474431779899236,8,0.039896595073035813,X1
15,1.6,1.6002195884042016,3680,3.574443648840848,19.511145577221136,8,6.88273525652153,X1
16,1.7,0.26024265397398855,3910,1.7053688299010958,9.412185479543902,8,4.807348653833135,X1
17,1.8,1.4504700905754122,4140,3.683144287878683,18.623181863610068,8,2.2732388710347693,X1
18,1.9,3.1250686933657885,4370,4.561163048382927,30.962616463627892,8,9.241542925086167,X1
19,2.0,2.586746280175718,4600,5.867518118042022,30.274086186467308,8,6.548569538161957,X1
20,2.1,0.5557490075410904,5480,2.404587765736732,11.510730615941334,16,26.273641335591606,X1;Y0Z1
21,2.2,2.2236465436399406,5870,4.615112226951103,26.834044591485938,16,23.323284836863657,X1;Y0Z1
22,2.3,2.6441134823882724,6260,4.844082502536989,26.592273205865297,16,55.63308942695167,X1;Y0Z1
23,2.4,0.44049939967837476,6650,2.015450665190226,16.63011544798706,16,49.50745286351033,X1;Y0Z1
24,2.5,2.894931597041181,7040,5.309886469256808,27.728099316056134,16,3.5277285531464098,X1;Y0Z1
25,2.6,3.428841140160478,7430,5.603503688008704,31.037660796014528,16,23.61175827911654,X1;Y0Z1
26,2.7,4.031055226639044,7820,7.089758209624949,36.93045820359753,16,5.698581269369667,X1;Y0Z1
27,2.8,0.8880044807020598,8210,2.579964469213192,18.465929074996392,16,8.9105441999021,X1;Y0Z1
28,2.9,0.676880869772911,8600,2.3314525811991182,16.989133948953267,16,1.348353127412921,X1;Y0Z1
29,3.0,0.5881441742494572,8990,2.1651208636855106,16.19224581453157,16,0.8516256173626842,X1;Y0Z1
30,3.1,0.5475309511349511,9380,2.0456559030846813,15.646138963741677,16,0.5736618712343831,X1;Y0Z1
31,3.2,0.5234790459637852,9770,1.9513328093014255,15.126024928417024,16,0.44389246520950854,X1;Y0Z1
32,3.3,0.5026000015860149,10160,1.8676926598683574,14.581877292804267,16,0.4129742733275454,X1;Y0Z1
33,3.4,0.4784737910894284,10550,1.7841867320251508,13.978689900397686,16,0.43519419843947893,X1;Y0Z1
34,3.5,0.44782024908522217,10940,1.6953571459757584,13.248699665200359,16,0.47575136006528723,X1;Y0Z1
35,3.6,0.41005003382228283,11330,1.6632058628254767,12.59551441233334,16,0.5104579448700208,X1;Y0Z1
36,3.7,0.36782349581709783,11720,1.6507805910313198,11.989563188529239,16,0.5215412458452705,X1;Y0Z1
37,3.8,0.3261315263851398,12110,1.6316394137330963,11.362243049355358,16,0.5019072400225574,X1;Y0Z1
38,3.9,0.2843995966026132,12500,1.6058032486249152,10.311167429903696,16,0.4674922268847411,X1;Y0Z1
39,4.0,1.8800953588051197,12890,4.187071195718332,24.15982428619785,16,0.3744620073759125,X1;Y0Z1
40,4.1,3.4821188048395606,13930,6.570893234917831,34.567207477091394,24,14.506719933111276,X1;Y0Z1;Y0Y3
41,4.2,2.4294537500362283,14480,4.752564985095107,24.537886686423644,24,38.9686648151911,X1;Y0Z1;Y0Y3
42,4.3,3.1279118241881343,15030,6.040786721494279,33.184241201012654,24,9.275132066762062,X1;Y0Z1;Y0Y3
43,4.4,0.7154240580278646,15580,2.3257862675767202,14.419263399966297,24,26.318965399628656,X1;Y0Z1;Y0Y3
44,4.5,1.8972332507155203,16130,4.525858743054075,22.582780765148087,24,2.0130522472526517,X1;Y0Z1;Y0Y3
45,4.6,0.43312290117773844,16680,1.8900300871738818,14.03358873837432,24,3.879015050084873,X1;Y0Z1;Y0Y3
46,4.7,1.4209776201739608,17230,4.015678564222455,20.472092245530877,24,4.2725124206524665,X1;Y0Z1;Y0Y3
47,4.8,1.5857125580658176,17780,4.322280647351766,24.326312714720093,24,10.26881369166458,X1;Y0Z1;Y0Y3
48,4.9,0.9539403597466717,18330,3.2149007717481837,16.54534795760062,24,10.994535032287708,X1;Y0Z1;Y0Y3
49,5.0,1.1741986097031714,18880,3.574040008370882,18.345360968958854,24,9.732418711513937,X1;Y0Z1;Y0Y3
50,5.1,1.901466223245969,19430,4.268934885700567,23.32529450679324,24,2.798514639784526,X1;Y0Z1;Y0Y3
51,5.2,1.3174402691627596,19980,3.549938562178941,20.175451050534384,24,4.220291459592032,X1;Y0Z1;Y0Y3
52,5.3,1.0283646754231242,20530,3.0228232309152783,18.247810465225754,24,3.165685729497963,X1;Y0Z1;Y0Y3
53,5.4,1.5786951178682942,21080,4.0251378922918,18.94985994301147,24,2.6597404332674306,X1;Y0Z1;Y0Y3
54,5.5,0.5459445890750599,21630,2.426044286100658,14.038949152390982,24,4.038313816734737,X1;Y0Z1;Y0Y3
55,5.6,1.84403260086874,22180,4.207450852984001,24.165752345219623,24,2.9594899133743398,X1;Y0Z1;Y0Y3
