step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,1.965491987788762,2060,3.7122339472236434,18.66688058131503,8,nan,X1
1,0.2,1.964737630455872,4010,3.7088186852856286,18.646792448735443,8,nan,X1
2,0.3,1.9647281724350079,5030,3.7087413862886516,18.647211789072532,8,nan,X1
3,0.4,1.9647275459714155,5680,3.708728906980476,18.647233507273967,8,nan,X1
4,0.5,1.96472700539023,6280,3.708723575017854,18.64722176782466,8,nan,X1
5,0.6,1.9647259030261945,7020,3.708713926901924,18.647266937220184,8,nan,X1
6,0.7,1.964724815229127,7660,3.708695948071915,18.647526830267704,8,nan,X1
7,0.8,1.9647245513944191,8330,3.708699571836555,18.647387139660974,8,nan,X1
8,0.9,1.9647244456642976,8980,3.7087001914883313,18.64732503909152,8,nan,X1
9,1.0,1.9647243969569748,9670,3.708698303458882,18.64738197634491,8,nan,X1
10,1.1,1.9647243528827634,10340,3.708699104052619,18.647338319121204,8,nan,X1
11,1.2,1.9647243431698072,11000,3.7086995056621648,18.647334124974375,8,nan,X1
12,1.3,1.9647243187844101,11650,3.7087007499556766,18.647340939316642,8,nan,X1
13,1.4,1.96472427059875,12300,3.708698998248536,18.64734170558965,8,nan,X1
14,1.5,1.9647241028054223,12940,3.708700185683018,18.647252648143287,8,nan,X1
15,1.6,1.96472406381783,13580,3.708698717305684,18.64728456066325,8,nan,X1
16,1.7,1.9647240286422667,14220,3.7086982986089643,18.64730967016438,8,nan,X1
17,1.8,1.9647240286422667,14890,3.7086982986089643,18.64730967016438,8,nan,X1
18,1.9,1.9647240286422667,15560,3.7086982986089643,18.64730967016438,8,nan,X1
19,2.0,1.9647240286422667,16230,3.7086982986089643,18.64730967016438,8,nan,X1
20,2.1,0.7529492730361471,18780,1.860621763718687,13.803251597905959,16,nan,X1;Y1
21,2.2,0.7467254223628442,20840,1.859564115224807,13.708410804670017,16,nan,X1;Y1
22,2.3,0.7463030849003481,22530,1.8627563453360252,13.697107378709115,16,nan,X1;Y1
23,2.4,0.7461885262125512,24030,1.8597596296306822,13.669732152175069,16,nan,X1;Y1
24,2.5,0.7461559103581894,25670,1.8592828027091404,13.663309917706009,16,nan,X1;Y1
25,2.6,0.7460754543993375,27730,1.857774318390332,13.648458074138347,16,nan,X1;Y1
26,2.7,0.7460409763966787,29790,1.8578797822402828,13.645834638971804,16,nan,X1;Y1
27,2.8,0.7460020123382228,31850,1.8578630079080114,13.64262803964497,16,nan,X1;Y1
28,2.9,0.7459527264115466,33910,1.8581164288731693,13.642733285022326,16,nan,X1;Y1
29,3.0,0.7459172050714948,35970,1.8581071497308463,13.639566741899507,16,nan,X1;Y1
30,3.1,0.7458967564929079,37170,1.858463131321114,13.643190077509068,16,nan,X1;Y1
31,3.2,0.7458742004303236,39230,1.8582855219141958,13.637633299007904,16,nan,X1;Y1
32,3.3,0.7458501998290822,41290,1.858521405535296,13.638933322436873,16,nan,X1;Y1
33,3.4,0.7458199145828046,43350,1.8585593219226402,13.63606447014103,16,nan,X1;Y1
34,3.5,0.7457937000515223,45410,1.8585255287859463,13.633613461685995,16,nan,X1;Y1
35,3.6,0.7457757228195624,46530,1.8584935711289352,13.63067658682028,16,nan,X1;Y1
36,3.7,0.7457553343104932,48590,1.858728846017629,13.632823186167627,16,nan,X1;Y1
37,3.8,0.7457339004246778,50650,1.8589100532389256,13.632171296707504,16,nan,X1;Y1
38,3.9,0.7457174765948171,52360,1.8589420704401696,13.6307994536003,16,nan,X1;Y1
39,4.0,0.7456959365145538,54420,1.8590549861960008,13.629366807311774,16,nan,X1;Y1
40,4.1,0.7456812786952599,56970,1.8589052128992036,13.625469486810793,24,nan,X1;Y1;Z1Z2
41,4.2,0.7456654413294532,59030,1.8591511785007975,13.627271924869886,24,nan,X1;Y1;Z1Z2
42,4.3,0.7456431432958367,61090,1.859080297472516,13.62791660004325,24,nan,X1;Y1;Z1Z2
43,4.4,0.7456264115961961,63150,1.8591264475739053,13.630250600882672,24,nan,X1;Y1;Z1Z2
44,4.5,0.7456165432616775,65210,1.858700506917022,13.624999569420291,24,nan,X1;Y1;Z1Z2
45,4.6,0.7456112916536037,67270,1.8584480021115397,13.621752105177514,24,nan,X1;Y1;Z1Z2
46,4.7,0.7456030288465924,69330,1.8585877459567355,13.621671116841158,24,nan,X1;Y1;Z1Z2
47,4.8,0.7455990563105085,71090,1.8588070661074743,13.62512107052919,24,nan,X1;Y1;Z1Z2
48,4.9,0.7455842992504423,73070,1.8591962903901882,13.62787429808578,24,nan,X1;Y1;Z1Z2
49,5.0,0.7455819404620994,75130,1.858981480089252,13.624715106192014,24,nan,X1;Y1;Z1Z2
50,5.1,0.745576860005518,77190,1.8588376385909084,13.622836627734952,24,nan,X1;Y1;Z1Z2
51,5.2,0.7455637538974533,79250,1.8590233625187151,13.623366683335856,24,nan,X1;Y1;Z1Z2
52,5.3,0.7455595023594208,81250,1.8591821119117111,13.625347795807736,24,nan,X1;Y1;Z1Z2
53,5.4,0.7455572776392408,82960,1.8587954770999464,13.62059931649691,24,nan,X1;Y1;Z1Z2
54,5.5,0.745545149060277,85020,1.8590126322673837,13.621856599130668,24,nan,X1;Y1;Z1Z2
55,5.6,0.7455406747604939,87080,1.8588545654671198,13.619152381069126,24,nan,X1;Y1;Z1Z2
56,5.7,0.7455377408177787,89140,1.8589418469717502,13.619913772392929,24,nan,X1;Y1;Z1Z2
57,5.8,0.7455264556903345,90900,1.8592092257948523,13.622395307526459,24,nan,X1;Y1;Z1Z2
58,5.9,0.7455129185582687,92960,1.8590320431516987,13.61840636583361,24,nan,X1;Y1;Z1Z2
59,6.0,0.7455113374477795,94720,1.8590199531378042,13.618002090870649,24,nan,X1;Y1;Z1Z2
