step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,5.973301720688431,230,6.094151115640518,23.209656417993717,8,167.94035938103747,X1
1,0.2,3.0916127234735145,460,4.887244894778101,19.69628363885726,8,5.050868883162503,X1
2,0.3,0.9453291307345661,690,3.173682836608199,18.769043708418497,8,5.506099654726639,X1
3,0.4,0.6585013077321434,920,2.8095655806515225,19.2128971590085,8,2.1466467278980126,X1
4,0.5,0.6094033681781074,1150,2.6879641535881795,19.487216712734725,8,0.8186461783008597,X1
5,0.6,0.5961623590915481,1380,2.6330769828052323,19.58109952014086,8,0.4045415851834719,X1
6,0.7,0.5896848913356787,1610,2.602424674349515,19.60654600959919,8,0.2679203111482725,X1
7,0.8,0.5848199918512994,1840,2.5822878572584713,19.601386321097895,8,0.22486828586895544,X1
8,0.9,0.5804406682745412,2070,2.567161013775376,19.581375978851558,8,0.21094765682814148,X1
9,1.0,0.5762716104410249,2300,2.5545690059922457,19.553834156673087,8,0.2051434569072471,X1
10,1.1,0.5722397591384777,2530,2.5433274929758003,19.52237029284207,8,0.20155249036651404,X1
11,1.2,0.5683232623873742,2760,2.532848859756141,19.488827974717502,8,0.19859492501920367,X1
12,1.3,0.5645137892235857,2990,2.522834727399741,19.454171205703208,8,0.1958458699285709,X1
13,1.4,0.5608067234415294,3220,2.513130944766304,19.41891381363508,8,0.19318882520673003,X1
14,1.5,0.5571985401758155,3450,2.5036565919751075,19.383335127311067,8,0.19059095412785734,X1
15,1.6,0.5536860891339996,3680,2.4943684002133644,19.34759072469339,8,0.18804249059061717,X1
16,1.7,0.5502663946180587,3910,2.4852426426039056,19.311770138011216,8,0.18554011602516107,X1
17,1.8,0.5469365978114218,4140,2.4762658140669753,19.275927242622252,8,0.18308233108239116,X1
18,1.9,0.5436939386913618,4370,2.467429792661628,19.24009639966683,8,0.18066815234643074,X1
19,2.0,0.5405357490668757,4600,2.4587293093230853,19.20430109820634,8,0.17829674319600175,X1
20,2.1,0.881534808978109,5480,2.982566122726145,14.561428866650104,16,18.109432117998683,X1;Y0Y3
21,2.2,0.800846282472455,5870,3.0905605294013134,15.67778620115619,16,4.569990806810132,X1;Y0Y3
22,2.3,0.8787920412008978,6260,2.9460839452802006,14.738229299752549,16,4.9152537498876745,X1;Y0Y3
23,2.4,0.5201084510628121,6650,2.274373869623159,13.796622184666957,16,4.000922567708018,X1;Y0Y3
24,2.5,0.4599086642829235,7040,2.0063807457946186,13.006603161307266,16,1.0643298109375112,X1;Y0Y3
25,2.6,0.44049932638772005,7430,1.97806037316144,12.844847171885986,16,0.46452358100912094,X1;Y0Y3
26,2.7,0.42749468249302086,7820,1.9518118963402982,12.707921403805873,16,0.37585372677237394,X1;Y0Y3
27,2.8,0.4176694846417099,8210,1.9337259847921833,12.606788032858173,16,0.321707666870081,X1;Y0Y3
28,2.9,0.40927119581958704,8600,1.9266958903997398,12.518690754274683,16,0.2936354431615319,X1;Y0Y3
29,3.0,0.4014670801968635,8990,1.9150961693199164,12.43390577646935,16,0.28107436234541333,X1;Y0Y3
30,3.1,0.39519307780859186,9380,1.9045454151073324,12.371417661645363,16,0.2753898882721459,X1;Y0Y3
31,3.2,0.3938520726940481,9770,1.906608912021784,12.35154033032965,16,0.11783356429438911,X1;Y0Y3
32,3.3,0.39258210690812434,10160,1.9042034200382252,12.323766933392944,16,0.11322884631516347,X1;Y0Y3
33,3.4,0.39133886125874784,10550,1.902398234247751,12.302005689568006,16,0.11168847710859406,X1;Y0Y3
34,3.5,0.39010570569165653,10940,1.8998112213379832,12.280621428963002,16,0.11110887898501519,X1;Y0Y3
35,3.6,0.38887527326165894,11330,1.8970713677927156,12.260686833218587,16,0.11093099135873108,X1;Y0Y3
36,3.7,0.387644112249337,11720,1.8940969086348232,12.241329209097204,16,0.11093762663692276,X1;Y0Y3
