step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,1.7465479374544064,1480,4.492599584469711,16.592185015878538,8,nan,X1
1,0.2,2.1427203891116657,3020,4.905759260508749,18.63229492549783,8,nan,X1
2,0.3,1.797482176450841,4800,4.630121071885757,17.41410285352818,8,nan,X1
3,0.4,2.049754049921359,6360,4.8127070359466195,18.624445116065495,8,nan,X1
4,0.5,2.2283736557753637,7740,4.913963436425334,18.612718310418497,8,nan,X1
5,0.6,2.0784256045084857,9260,4.783092287548852,18.73309388831459,8,nan,X1
6,0.7,2.255241734476761,10680,4.948979989444477,19.12874671140274,8,nan,X1
7,0.8,2.0446713102103344,12000,4.7903717939603325,18.663799491983344,8,nan,X1
8,0.9,2.2369219818855464,13460,4.95266966175114,19.07781383707223,8,nan,X1
9,1.0,2.227914889577727,14840,4.896471184805585,18.695304464171382,8,nan,X1
10,1.1,2.139251051327384,16260,4.860887157246594,18.873852494785385,8,nan,X1
11,1.2,2.2872358121906124,17840,4.982499601231486,19.202107391529772,8,nan,X1
12,1.3,2.2362568225655357,19500,4.910970744037362,18.706880634715734,8,nan,X1
13,1.4,2.1504277676883388,20920,4.883673215003452,18.90111746268975,8,nan,X1
14,1.5,2.2949920505770596,22880,4.995203289583131,19.22009455820823,8,nan,X1
15,1.6,2.2378604433216176,24200,4.907772039551618,18.761613408344058,8,nan,X1
16,1.7,1.9155072802268693,26200,4.554981283069871,17.309374613217123,8,nan,X1
17,1.8,1.615564999103112,28000,4.073320120857605,16.72876841215428,8,nan,X1
18,1.9,1.587129570980965,29460,4.634728835844278,20.3281710374004,8,nan,X1
19,2.0,1.636473534682402,30940,5.303806472509181,23.426439169349727,8,nan,X1
20,2.1,1.6042916130560207,35490,5.182939620363716,22.75811343334862,16,nan,X1;X0Y1
21,2.2,1.6008917765161734,37770,5.205315415793158,22.88868977402784,16,nan,X1;X0Y1
22,2.3,1.612787948076362,41830,5.243238714667092,23.081430606869425,16,nan,X1;X0Y1
23,2.4,1.6740325276992256,45890,5.381616883322034,23.82018657717969,16,nan,X1;X0Y1
24,2.5,1.66487479084108,49950,5.385657667675018,23.85730452173297,16,nan,X1;X0Y1
25,2.6,1.6785025815748795,54010,5.411706134071295,23.99283477216641,16,nan,X1;X0Y1
