step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,3.5061478230994267,230,6.053745255433982,27.14129944365316,8,155.40679909295957,X1
1,0.2,1.80125585935061,460,4.2428754967684705,22.97152340841009,8,5.023863098928318,X1
2,0.3,1.4834018449111392,690,3.766730020093851,21.37486035862505,8,2.0646396626882138,X1
3,0.4,1.2799199395565792,920,3.5243001625465955,20.351658403074776,8,1.5135724160261008,X1
4,0.5,1.1547500693732131,1150,3.3406464519554335,19.71946180164705,8,1.2851815121237868,X1
5,0.6,1.0287515562117069,1380,3.1118593937771677,19.192229528297858,8,1.1841245369019269,X1
6,0.7,0.9413983381619958,1610,2.972068014948097,18.727398873269745,8,1.064668835224833,X1
7,0.8,0.8581353502877349,1840,2.832217276547035,18.45447076546034,8,1.0071436379797019,X1
8,0.9,0.7989820020194556,2070,2.7473842298665647,18.15804616316999,8,0.8559984997187148,X1
9,1.0,0.7590156390536625,2300,2.7125132104455134,17.921742842564544,8,0.7789653914648109,X1
10,1.1,0.7274983940451819,2530,2.684043123564335,17.784151684715017,8,0.5990010590954234,X1
11,1.2,0.7151584789555759,2760,2.6747411371053564,17.759611346420957,8,0.44943732342765064,X1
12,1.3,0.7051258156217144,2990,2.6777480043937145,17.76005139108416,8,0.43969861448505754,X1
13,1.4,0.6992824421789664,3220,2.6906077456784123,17.74619230006038,8,0.26307380997180413,X1
14,1.5,0.6965089508789076,3450,2.6991250164611644,17.732707588363667,8,0.18123300382017807,X1
15,1.6,0.6964877805421685,3680,2.705458916786318,17.723340700924556,8,0.1257816039946892,X1
16,1.7,0.6954765321978678,3910,2.7043362042607915,17.725324503006313,8,0.25939803997829775,X1
17,1.8,0.6946726362836401,4140,2.707802881811131,17.716591646032,8,0.09563034710059913,X1
18,1.9,0.6941676411828028,4370,2.7097202579898108,17.710097561274686,8,0.0742217110261015,X1
19,2.0,0.69378577841925,4600,2.7106274163111315,17.705248200161147,8,0.06329040975300779,X1
20,2.1,0.44706075099061476,5480,1.9195393574441495,12.97826508320275,16,12.066715919250948,X1;Y0Y3
21,2.2,0.6123957264619284,5870,2.335530067445972,15.024187921223259,16,2.472581409549664,X1;Y0Y3
22,2.3,0.7602353636218874,6260,2.724436601184412,15.315908676726215,16,3.3306408694038194,X1;Y0Y3
23,2.4,1.4029544270248662,6650,3.44559431059196,20.839883072710773,16,6.5132267585720784,X1;Y0Y3
24,2.5,7.416862821967949,7040,7.277239930825118,33.17385100153352,16,22.220896653855117,X1;Y0Y3
25,2.6,6.559517036801553,7430,6.924453380357402,32.16920886133217,16,2.518107603091279,X1;Y0Y3
26,2.7,4.214251220167633,7820,5.600873049012825,27.107866499216524,16,4.588898887745637,X1;Y0Y3
27,2.8,1.8219548512878139,8210,3.580096492970412,18.973380801590743,16,6.267191146838846,X1;Y0Y3
28,2.9,1.696740179476525,8600,3.2872130786879428,17.339507579445662,16,1.6024026119044956,X1;Y0Y3
29,3.0,1.689730372041529,8990,3.2731074074520237,17.240573904454585,16,0.28610305269347597,X1;Y0Y3
30,3.1,1.6799753786213736,9380,3.295103169284922,17.378490257548265,16,0.2847013026121915,X1;Y0Y3
31,3.2,1.6608471894039314,9770,3.322262770557589,17.559812108141415,16,0.400294299590843,X1;Y0Y3
32,3.3,1.6322108699526727,10160,3.352790348620422,17.8052088384996,16,0.5532809132175198,X1;Y0Y3
33,3.4,1.5889331092081629,10550,3.372563189817834,18.014900723097465,16,0.703649155322634,X1;Y0Y3
34,3.5,1.5184250323124053,10940,3.3736552350736706,18.1298566209028,16,0.8676149894817742,X1;Y0Y3
35,3.6,1.4350275841779347,11330,3.3624215690419392,18.21169138439279,16,1.0098028959683067,X1;Y0Y3
36,3.7,1.3513480577814123,11720,3.3305844643383162,18.176956903850932,16,1.073677673043484,X1;Y0Y3
37,3.8,1.257473515633194,12110,3.2703827887783152,17.959660040946318,16,1.0875227016314537,X1;Y0Y3
38,3.9,1.1690958437684262,12500,3.2008940014557252,17.64090454549844,16,1.0521585103522009,X1;Y0Y3
39,4.0,1.1068552227894033,12890,3.1415502843014322,17.43289027374982,16,0.9647375896508879,X1;Y0Y3
40,4.1,5.524723736688359,13930,6.342934136066054,28.129072853021842,24,2.7236898176656297,X1;Y0Y3;X1Z3
41,4.2,3.106131432193464,14480,5.5643131537373955,26.384878894658755,24,7.997445883269413,X1;Y0Y3;X1Z3
42,4.3,2.856760640183227,15030,5.388570050631329,25.437150265692413,24,1.616839276602249,X1;Y0Y3;X1Z3
43,4.4,2.168877712706073,15580,3.611960882554553,17.631571726933007,24,6.9663836042964915,X1;Y0Y3;X1Z3
44,4.5,3.9476607278734672,16130,6.083972052925519,24.898286919654662,24,7.476724298526698,X1;Y0Y3;X1Z3
45,4.6,0.46587161313291847,16680,2.1876641720485277,13.029372808519515,24,8.945618365228398,X1;Y0Y3;X1Z3
46,4.7,0.2426754782525405,17230,1.3984782915643803,12.19703367069011,24,1.7228498646726402,X1;Y0Y3;X1Z3
47,4.8,0.19482635485225078,17780,1.2591420471354324,12.864370853120265,24,0.8879267079843162,X1;Y0Y3;X1Z3
48,4.9,0.17696585213073365,18330,1.1952106145703802,12.2027974842487,24,0.5101601805215165,X1;Y0Y3;X1Z3
49,5.0,0.16718751061835233,18880,1.1884333999649963,12.451698913967888,24,0.3577105072533777,X1;Y0Y3;X1Z3
50,5.1,0.16083756007099875,19430,1.172137355565991,12.287118796380913,24,0.2714943982747964,X1;Y0Y3;X1Z3
51,5.2,0.15607062410016548,19980,1.165155985855187,12.412301895904676,24,0.22756078275345912,X1;Y0Y3;X1Z3
52,5.3,0.15221639206465684,20530,1.1548167171082135,12.417077970338921,24,0.20146637037412196,X1;Y0Y3;X1Z3
53,5.4,0.14898023005048924,21080,1.1460712457528313,12.481246254420824,24,0.18362873933715693,X1;Y0Y3;X1Z3
54,5.5,0.1462064882321738,21630,1.1372310043769094,12.519798712335371,24,0.16957594756535352,X1;Y0Y3;X1Z3
55,5.6,0.1437963128355955,22180,1.1288761495894875,12.569648278516718,24,0.15783501023644755,X1;Y0Y3;X1Z3
56,5.7,0.1416787060701492,22730,1.120861815401462,12.61246567293386,24,0.1477583301640437,X1;Y0Y3;X1Z3
57,5.8,0.13979981596617808,23280,1.1132190897824146,12.651300206951296,24,0.13902409746517186,X1;Y0Y3;X1Z3
58,5.9,0.13811770332007256,23830,1.1059274107001968,12.68530561088108,24,0.1314055269787938,X1;Y0Y3;X1Z3
59,6.0,0.13659924898826137,24380,1.0989693713385138,12.715254731179133,24,0.12472933077462951,X1;Y0Y3;X1Z3
