step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,2.925786236062847,230,4.983920839411461,22.927657725161577,8,28.333459507787854,X1
1,0.2,3.0094820163745735,460,4.705217270885684,18.51422315938983,8,9.063272436582153,X1
2,0.3,2.9015699023117065,690,4.670463067538452,18.42159354999137,8,1.0179170374673399,X1
3,0.4,2.6554251438670984,920,4.520477279040491,18.33340005414812,8,1.0949095950420016,X1
4,0.5,2.901219451803993,1150,4.964854068031717,22.691614861565665,8,5.538791945595218,X1
5,0.6,2.76833851767807,1380,4.653630762492632,18.64421236158903,8,6.359484041512469,X1
6,0.7,2.6495632773657145,1610,4.536171182186796,18.787646127331957,8,1.090941526986856,X1
7,0.8,2.3668853024809726,1840,4.3242305816053905,18.834185386898135,8,1.081508644852633,X1
8,0.9,2.5544600977946845,2070,4.614255511137552,21.265575615533276,8,4.706633753941812,X1
9,1.0,2.513371120146214,2300,4.415150733954807,19.010318676076842,8,5.105012526880989,X1
10,1.1,2.2480727594651446,2530,4.307576399446844,18.932929254923536,8,1.020680916866922,X1
11,1.2,2.312779849826249,2760,4.320834184413566,20.133548874287875,8,4.113881074573841,X1
12,1.3,2.2619171412848997,2990,4.330918716766962,18.983279915217857,8,4.19550714182305,X1
13,1.4,2.24255824649259,3220,4.224990456871512,19.72819116399843,8,4.07051950588552,X1
14,1.5,2.159591868546081,3450,4.260671903932863,18.991460347019128,8,3.851373603757485,X1
15,1.6,2.1401843786365604,3680,4.068662314635154,19.21724635268609,8,3.611309981395272,X1
16,1.7,2.0682375417549164,3910,4.171852164658541,18.934756718490735,8,3.379628282320334,X1
17,1.8,2.049099845541326,4140,3.907699611963599,18.75135817924983,8,3.1253641851043397,X1
18,1.9,1.9932016823289438,4370,4.074657082132545,18.83152551743303,8,2.8985355597917097,X1
19,2.0,1.974441441151363,4600,3.7514453162167154,18.389948219986753,8,2.6488087431668297,X1
20,2.1,1.9290349286688002,5480,3.58650163981556,18.602068313122793,16,15.852368779610504,X1;Y0
21,2.2,1.3878361814612064,5870,3.0018105136152955,14.508798948238034,16,2.7951421580565583,X1;Y0
