step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,3.699135283107969,230,10.191769986541907,39.272769958575104,8,13.268642788311178,X1
1,0.2,4.5200444912678135,460,11.53471010793346,44.56679319680794,8,10.265413141219337,X1
2,0.3,4.505230506212511,690,11.514376901956902,44.521106026925175,8,0.18348355821870688,X1
3,0.4,4.358685217789836,920,11.339123384020912,43.652384587236625,8,0.49258974853036547,X1
4,0.5,3.9910149883802823,1150,10.831343668378942,41.79970917863121,8,2.45973747181282,X1
5,0.6,1.0634472181150076,1380,3.1794550878952674,17.18737865805136,8,4.228822619927546,X1
6,0.7,0.8143087526444942,1610,2.5721324077735845,15.098092047470567,8,1.4597668184563994,X1
7,0.8,0.7216572924371758,1840,2.221829293806087,14.05435136102487,8,1.1974307431126334,X1
8,0.9,0.6821716771371986,2070,2.027206172176804,13.465522270488387,8,0.8182301981227211,X1
9,1.0,0.6601091665267959,2300,1.915850904046255,13.03397581733881,8,0.551588473197713,X1
10,1.1,0.6455939508992052,2530,1.8508256440212474,12.717728703367067,8,0.38345247512531755,X1
11,1.2,0.6347771799221612,2760,1.8268413383747213,12.481302595546838,8,0.28153581135232375,X1
12,1.3,0.6260367095072846,2990,1.8076018184171465,12.30020710757298,8,0.2201642468354628,X1
13,1.4,0.6186611811503452,3220,1.7920376219583214,12.157691237451012,8,0.18245462765675236,X1
14,1.5,0.6123176016243572,3450,1.7793192268560898,12.042433694410272,8,0.1582109988663888,X1
15,1.6,0.6068288933469623,3680,1.7688216939285164,11.956863709954042,8,0.14156843873938357,X1
16,1.7,0.602081260525361,3910,1.7600784099596445,11.885961326475746,8,0.12923624133812747,X1
17,1.8,0.5979866330357966,4140,1.7527395338641094,11.824894461776413,8,0.11938053836307923,X1
18,1.9,0.5944683575325684,4370,1.746539606765328,11.775614907839707,8,0.11097776945130852,X1
19,2.0,0.5914564241288154,4600,1.7412739833333504,11.73084000136185,8,0.10345721911884988,X1
20,2.1,0.5888863380768461,5480,1.7367822509974862,11.694366332390056,16,0.09650497822783725,X1;Z0
21,2.2,0.5866991563562874,5870,1.7329366992785258,11.66269818159308,16,0.08995301649413553,X1;Z0
22,2.3,0.5848417091326613,6260,1.7296342752146632,11.637233607129216,16,0.08371802982784135,X1;Z0
23,2.4,0.5832666723022985,6650,1.7267908907412375,11.613364339301217,16,0.07776386505907865,X1;Z0
24,2.5,0.5819324281468313,7040,1.7243373125080979,11.590939421949063,16,0.07207896214512309,X1;Z0
25,2.6,0.5943820577415344,7430,1.7092274730791397,11.366460979372228,16,0.0666642048997915,X1;Z0
26,2.7,1.5999789608346835,7820,4.351164551390117,18.82474000099933,16,0.45166996698599304,X1;Z0
27,2.8,1.3808796459176278,8210,3.8450534751011487,17.02229966616314,16,2.1007833161250855,X1;Z0
28,2.9,0.7010635258612613,8600,2.3530204725415174,16.037875549598446,16,1.9299592601506275,X1;Z0
29,3.0,4.383835196279842,8990,11.362762236030337,43.77050974540629,16,0.694102693675537,X1;Z0
30,3.1,4.203995296151252,9380,11.116692568945602,43.03286914183395,16,0.8717695706415627,X1;Z0
31,3.2,3.460278317069042,9770,10.022979178634763,39.90141624715569,16,3.895451959103701,X1;Z0
32,3.3,4.3367560043421856,10160,11.31338355800455,44.514822835021356,16,5.099302611357508,X1;Z0
33,3.4,3.7806719907610074,10550,10.473391209778743,43.490897349561,16,0.5104175580028361,X1;Z0
34,3.5,1.861399285549521,10940,5.924329167490884,33.531025198298494,16,1.3646605477119236,X1;Z0
35,3.6,1.6917735084137702,11330,5.161729840587452,31.169839650668408,16,1.057219388169697,X1;Z0
36,3.7,4.060894681461118,11720,10.584761456385108,44.463016967112615,16,0.6510636129640353,X1;Z0
37,3.8,3.890723710203302,12110,10.285656805514028,44.28500254598491,16,0.1258883799077702,X1;Z0
38,3.9,3.777071542148619,12500,10.394585166672345,40.85514747492115,16,0.3477253924832096,X1;Z0
39,4.0,3.3891616255046215,12890,9.813548431482825,38.03071126068264,16,0.23964774700481117,X1;Z0
40,4.1,2.371987399697013,13930,7.967246584875367,31.04612362511097,24,3.637267067241651,X1;Z0;X0Z1
41,4.2,1.6432574167140712,14480,5.722227011016682,24.378793503160836,24,3.4855409776488866,X1;Z0;X0Z1
42,4.3,1.2094530168366422,15030,4.294998819963302,20.41733183302802,24,8.290803146020563,X1;Z0;X0Z1
43,4.4,1.0032303546133245,15580,3.473506849907831,18.301359196387327,24,2.5970750601853063,X1;Z0;X0Z1
44,4.5,0.876794931990906,16130,2.7196468868166845,16.258416171306887,24,0.8665298843399727,X1;Z0;X0Z1
45,4.6,0.820362890766787,16680,2.296202618924002,15.074078619639202,24,0.3804248279763093,X1;Z0;X0Z1
46,4.7,0.7916059033466784,17230,2.0731395073765895,14.551692640379837,24,0.2743059305737473,X1;Z0;X0Z1
47,4.8,0.7730680940304848,17780,1.9816620236966398,14.301329200808684,24,0.21780053235644803,X1;Z0;X0Z1
48,4.9,0.7597163695602356,18330,1.9406961863262961,14.182668082162841,24,0.17625033929078882,X1;Z0;X0Z1
49,5.0,0.7494098423254338,18880,1.9273568520763547,14.120430977275022,24,0.14717398975725143,X1;Z0;X0Z1
50,5.1,0.7410379711029017,19430,1.9171394790154208,14.074638273526938,24,0.1290459584850185,X1;Z0;X0Z1
