step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,0.07184083848298152,2060,0.7155914271052396,3.826201578563016,8,nan,X1
1,0.2,0.030607595412604386,4120,0.36413214737221866,2.461735785726155,8,nan,X1
2,0.3,0.030141397364940023,6180,0.3858639472777763,2.633909019365142,8,nan,X1
3,0.4,0.03014048487901506,6950,0.3860425168481808,2.637665162753255,8,nan,X1
4,0.5,0.030140409056495638,7550,0.38595334374996493,2.6366615295509153,8,nan,X1
5,0.6,0.030140380222717776,8150,0.3859487142458244,2.637007893089327,8,nan,X1
6,0.7,0.03014036293802482,8770,0.3860737964812342,2.63798938469562,8,nan,X1
7,0.8,0.0301403122505156,9400,0.38602830847104863,2.6373103639100406,8,nan,X1
8,0.9,0.030140284025963575,10010,0.3863513653109961,2.640430469160794,8,nan,X1
9,1.0,0.03014013686366272,10620,0.386509324400187,2.6442390918764542,8,nan,X1
10,1.1,0.03013999540760666,11240,0.3864933440041876,2.6432522504194274,8,nan,X1
11,1.2,0.030139952339427324,11860,0.38635683574960294,2.641592306590716,8,nan,X1
12,1.3,0.030139945373014242,12460,0.3864531178813472,2.642548773940458,8,nan,X1
13,1.4,0.030139937808902447,13080,0.38652434290133486,2.642877931386598,8,nan,X1
14,1.5,0.030139936916801446,13700,0.38651565858231807,2.6427917899105973,8,nan,X1
15,1.6,0.030139884925824242,14330,0.38626404560525074,2.6402726434866293,8,nan,X1
16,1.7,0.030139859253989324,14970,0.3865425486500752,2.6424114495650297,8,nan,X1
17,1.8,0.030139804595779862,15580,0.386587177959283,2.6427790969572342,8,nan,X1
18,1.9,0.030139785915415225,16220,0.38648148798274534,2.6416330329256095,8,nan,X1
19,2.0,0.030139783380546088,16840,0.38663822189973945,2.643103597227542,8,nan,X1
20,2.1,0.019810368545816002,18930,0.30233328846540136,3.1111648320070375,16,nan,X1;Y0
21,2.2,0.011479945484156678,20990,0.24095447280614218,2.679183372451819,16,nan,X1;Y0
22,2.3,0.00938616191379797,23050,0.23260444989674958,2.6428513559927715,16,nan,X1;Y0
23,2.4,0.009195842737372631,25110,0.24566023558721112,2.738982282324238,16,nan,X1;Y0
24,2.5,0.009133151320100447,27170,0.24571018835506508,2.737415133202311,16,nan,X1;Y0
25,2.6,0.009081902040308946,29230,0.24512151756936879,2.727859537654188,16,nan,X1;Y0
26,2.7,0.009007620661104637,31290,0.24586771440230346,2.728475273948917,16,nan,X1;Y0
27,2.8,0.008957714376450689,33350,0.2459996038130905,2.730081273265758,16,nan,X1;Y0
28,2.9,0.008912486954018209,35410,0.24391050620965318,2.7161618889453734,16,nan,X1;Y0
29,3.0,0.00884410198772475,37470,0.24202436692643398,2.702404866528129,16,nan,X1;Y0
30,3.1,0.008795549536557761,39530,0.24103325111214857,2.6960589489186146,16,nan,X1;Y0
31,3.2,0.008749712064633854,41590,0.24110605047858885,2.698322559004664,16,nan,X1;Y0
32,3.3,0.008706182949474398,43650,0.24045781848813103,2.6932212447602137,16,nan,X1;Y0
33,3.4,0.008658426164228385,45710,0.23899967859415372,2.68259399126284,16,nan,X1;Y0
34,3.5,0.008581847396472997,47770,0.23653630984157764,2.6665675816180916,16,nan,X1;Y0
35,3.6,0.008541616403889058,49830,0.23616115771077723,2.664379158854873,16,nan,X1;Y0
36,3.7,0.008503731610158074,51890,0.23396973144303443,2.6479982128941817,16,nan,X1;Y0
37,3.8,0.008440890411839779,53950,0.22976656577619328,2.617427019914892,16,nan,X1;Y0
38,3.9,0.00839617127660915,56010,0.23175470955242886,2.638338669655581,16,nan,X1;Y0
