step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,3.964751345707291,230,10.497650556917044,43.27696678547442,8,13.268642788311178,X1
1,0.2,2.795013809513708,460,8.91384608535691,34.410008357150254,8,2.1283754123293637,X1
2,0.3,1.5278669845799924,690,3.426084247198412,19.600459530267642,8,6.957371454011702,X1
3,0.4,1.489299795788393,920,3.3875950514111928,19.480119181898093,8,0.6142815737428963,X1
4,0.5,1.4471043580690792,1150,3.342962669738082,19.354404500017214,8,0.6423723824914428,X1
5,0.6,1.40071911248292,1380,3.288757097884022,19.224644296269666,8,0.672998539790701,X1
6,0.7,1.3493358329032383,1610,3.2198687414693414,19.0871905263241,8,0.7077301511219696,X1
7,0.8,1.2920340116771933,1840,3.129144261794224,18.929085823953642,8,0.7470838941250371,X1
8,0.9,1.2279032377229808,2070,3.006964479146592,18.824263602961395,8,0.7903185578974968,X1
9,1.0,1.2050659741110272,2300,2.97026189090171,18.673554881869123,8,0.8379434275784381,X1
10,1.1,1.1772078341950312,2530,2.9104410718426785,18.532453264964744,8,0.48971515776943114,X1
11,1.2,1.1256564447175403,2760,2.82389002763958,18.282054100507352,8,0.6600150408055852,X1
12,1.3,1.0950248766744564,2990,2.7989799372420148,18.065545148841768,8,1.193235929871383,X1
13,1.4,0.9359358857836091,3220,2.6880647869806498,17.262408154230375,8,1.0841536391767994,X1
14,1.5,2.154373812740831,3450,7.475281016449717,34.38491067138907,8,3.6851856054634275,X1
15,1.6,1.415169594915864,3680,3.878383113218532,19.026563328870168,8,11.165447314051542,X1
16,1.7,1.3879131276120193,3910,3.504406815731879,18.1728951905553,8,0.6043558389393776,X1
17,1.8,1.374866590251406,4140,3.3905535674914318,17.964330084764782,8,0.3705198898851273,X1
18,1.9,1.3634393885150549,4370,3.3273700389370893,17.86605351762473,8,0.34132062746337777,X1
19,2.0,1.352715522587836,4600,3.2825593114592313,17.798293564409477,8,0.3296124812977397,X1
20,2.1,1.0884222601345512,5480,4.081920286247164,22.368734393737892,16,9.041300147660754,X1;Y1
21,2.2,0.7407577874327425,5870,2.1326606607129657,14.420592129875317,16,3.5680404918957525,X1;Y1
22,2.3,1.1026772041343265,6260,4.6980511818762185,24.121943592687934,16,4.574806889021948,X1;Y1
23,2.4,0.7197254707315535,6650,2.298961368945436,16.140339234920166,16,3.328249138188631,X1;Y1
24,2.5,0.6954114956580475,7040,2.2689314054331158,15.968405187509598,16,0.5274538137621576,X1;Y1
25,2.6,0.6800656093714279,7430,2.237664244225808,15.723344416030255,16,0.40862397678009743,X1;Y1
26,2.7,0.668212370522336,7820,2.206113258443035,15.468556715812774,16,0.3522466326080194,X1;Y1
27,2.8,0.6580359387404664,8210,2.176412869595184,15.214134790794738,16,0.3241834886218478,X1;Y1
28,2.9,0.6490164533584122,8600,2.1494297152246276,14.971873195788795,16,0.30464878219648406,X1;Y1
29,3.0,0.6409497015835208,8990,2.1251205634222474,14.747974420570104,16,0.28791567942174306,X1;Y1
30,3.1,0.6336994298107913,9380,2.1031127882969183,14.543630675817504,16,0.2727858944636038,X1;Y1
31,3.2,0.6271451877525717,9770,2.082971719506196,14.358237294937748,16,0.25914500982383015,X1;Y1
32,3.3,0.6211755914397565,10160,2.071871346153669,14.190378772256642,16,0.24706336818734242,X1;Y1
33,3.4,0.6156918847190993,10550,2.0630935940317006,14.040052414473761,16,0.23653789484447246,X1;Y1
34,3.5,0.610611727437946,10940,2.053504295378869,13.91152379397268,16,0.2274382220723283,X1;Y1
35,3.6,0.6058702691813345,11330,2.04303840653306,13.793977692284571,16,0.21954074354186945,X1;Y1
36,3.7,0.5994075845284447,11720,2.02070965063196,13.685763753383887,16,0.2125900257705563,X1;Y1
37,3.8,1.31425992539577,12110,4.064511643565779,22.426996985606475,16,1.5221310559191135,X1;Y1
38,3.9,1.4405193358058874,12500,5.656793909239823,27.31387976356805,16,7.903097673297839,X1;Y1
39,4.0,0.6864508077382903,12890,2.3274183374950246,17.011478624440514,16,3.8382144293704377,X1;Y1
40,4.1,0.655022816246827,13930,2.3720121350222954,15.984189680656382,24,7.193918081018258,X1;Y1;X1Z2
41,4.2,0.5674733638093089,14480,1.8389163184057407,12.79999007632441,24,1.7310643393139993,X1;Y1;X1Z2
42,4.3,0.553591475566426,15030,1.7919684884794629,12.637504228697912,24,0.3967903814573627,X1;Y1;X1Z2
43,4.4,0.545502510679906,15580,1.7610165861080054,12.480174330112861,24,0.3039877822851993,X1;Y1;X1Z2
44,4.5,0.5405260202881058,16130,1.730901589827281,12.319661311763564,24,0.23404906718973156,X1;Y1;X1Z2
45,4.6,0.5368332743287512,16680,1.7073185430532516,12.14294835797188,24,0.19735577360373213,X1;Y1;X1Z2
46,4.7,0.5337483487524126,17230,1.6928632697781425,11.972700917392238,24,0.17901290220710914,X1;Y1;X1Z2
47,4.8,0.5310779627656437,17780,1.680353156395846,11.816276162655733,24,0.1662445110969794,X1;Y1;X1Z2
48,4.9,0.5287510243025738,18330,1.6693593444288326,11.678902153924973,24,0.15517752546155542,X1;Y1;X1Z2
