step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,0.6146831786172907,2060,2.567529827312484,15.868995665436069,8,nan,X1
1,0.2,0.4843162664487632,4120,2.1516214507414464,13.170715516383048,8,nan,X1
2,0.3,0.48357130759556993,6180,2.1503305783883326,13.137935139851843,8,nan,X1
3,0.4,0.4831428406592207,8240,2.147895931113737,13.122880339605867,8,nan,X1
4,0.5,0.4827098235978161,10300,2.146346791881048,13.120122850936157,8,nan,X1
5,0.6,0.4826729515607121,11430,2.146298414183386,13.119139650608538,8,nan,X1
6,0.7,0.48250809419125273,12580,2.145733285899157,13.11449094807954,8,nan,X1
7,0.8,0.48246441675253815,13780,2.1456811349146765,13.112916154052195,8,nan,X1
8,0.9,0.48240533182695916,14500,2.146150402610466,13.101330889907723,8,nan,X1
9,1.0,0.4823332588533647,15700,2.1447861003356556,13.109048769761522,8,nan,X1
10,1.1,0.48225688293293667,16790,2.144895426644794,13.104507035359221,8,nan,X1
11,1.2,0.4822267677626667,17720,2.144230015595511,13.10798149600158,8,nan,X1
12,1.3,0.48216759864740905,19100,2.1437139206133633,13.109608039384755,8,nan,X1
13,1.4,0.4821370783462913,20090,2.1435184543223054,13.109894895990916,8,nan,X1
14,1.5,0.4821225545725296,20970,2.1432002228270606,13.112111828658904,8,nan,X1
15,1.6,0.4817152295560488,23030,2.14172282596175,13.11023504851065,8,nan,X1
16,1.7,0.4816893450827771,23840,2.141404404443171,13.104705714305368,8,nan,X1
17,1.8,0.48166687369081207,24670,2.1414868785303818,13.102787245614818,8,nan,X1
18,1.9,0.4809951919273371,26730,2.137345700331453,13.102299518968543,8,nan,X1
19,2.0,0.4809527450170637,27810,2.137583424034846,13.09524570915161,8,nan,X1
20,2.1,0.4809329638637404,29830,2.1375518564658513,13.095366679160547,16,nan,X1;X0Y1
21,2.2,0.48091977009019155,31890,2.137406843572947,13.095240032750715,16,nan,X1;X0Y1
22,2.3,0.4808967291701091,33530,2.137949567391628,13.088966450902552,16,nan,X1;X0Y1
