step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,15.17848448244632,3080,11.755877571067956,64.68939622101738,8,nan,X1
1,0.2,12.50727198797664,4340,10.823483193365538,58.72202338283457,8,nan,X1
2,0.3,14.296385986433345,5600,11.447497692076496,62.82104224355307,8,nan,X1
3,0.4,11.515386061270753,6940,10.456117075852807,56.55000562345019,8,nan,X1
4,0.5,9.460489411148044,9560,9.684278208524516,50.04017095109485,8,nan,X1
5,0.6,9.191274241718578,11360,9.566432727119697,49.189737491826946,8,nan,X1
6,0.7,9.26592237179167,15420,9.605497743655928,49.400075033819796,8,nan,X1
7,0.8,9.534878417128315,19480,9.737018718436662,50.15137118890262,8,nan,X1
8,0.9,9.794205354030442,23540,9.86008883119511,50.90946633196828,8,nan,X1
9,1.0,10.411180189556923,25120,10.143881228751198,52.7688272668172,8,nan,X1
10,1.1,9.435199916578274,26420,9.688685910709344,50.14653493541492,8,nan,X1
11,1.2,9.553847067438333,30480,9.744791606218591,50.572772821893174,8,nan,X1
12,1.3,10.014984537639613,34540,9.945685678750005,51.52780150996996,8,nan,X1
13,1.4,10.262531785983967,38600,10.068639625621147,52.2293874192918,8,nan,X1
14,1.5,10.520277689596693,42660,10.193331425785397,52.941236616515646,8,nan,X1
15,1.6,10.735213403958717,46720,10.300407162696464,53.56665382794649,8,nan,X1
16,1.7,11.143821781031335,50780,10.491741008525443,54.68413511104381,8,nan,X1
17,1.8,11.89188419868244,54840,10.826519678699203,56.60032741631954,8,nan,X1
18,1.9,12.64711202807898,56080,11.156613885580617,58.67952939041967,8,nan,X1
19,2.0,14.331431738267456,57280,11.877532505893532,62.571167828991996,8,nan,X1
20,2.1,6.939587574564001,61830,7.843129283846752,39.33852887153176,16,nan,X1;Y1
21,2.2,7.092446825447459,65890,7.8705007327709255,39.43108651642206,16,nan,X1;Y1
22,2.3,7.110569675263747,69950,7.88058768604368,39.15665842134799,16,nan,X1;Y1
23,2.4,7.371838064796761,74010,7.968043646712758,39.50336978557831,16,nan,X1;Y1
24,2.5,7.466146507066475,78070,8.089940919079147,39.407541528782815,16,nan,X1;Y1
25,2.6,8.086718835692077,80390,8.455934965623868,41.506185001012675,16,nan,X1;Y1
26,2.7,7.33413468893815,82990,8.194772461714816,39.971740285772654,16,nan,X1;Y1
27,2.8,7.132195678127064,87050,8.165255470637593,39.58821880945893,16,nan,X1;Y1
28,2.9,7.547571138413872,91110,8.346928184519408,40.606825947239635,16,nan,X1;Y1
29,3.0,7.959355963075639,95170,8.499484765221656,41.35871828850428,16,nan,X1;Y1
30,3.1,8.708712542961912,97690,8.807536977011505,42.97919289017642,16,nan,X1;Y1
31,3.2,7.854321959077091,100210,8.558618552905633,41.390738628705655,16,nan,X1;Y1
32,3.3,8.29925251475814,102790,8.738391394750664,42.40824731548942,16,nan,X1;Y1
33,3.4,7.31674011654044,106750,8.328690532646796,39.93360548624552,16,nan,X1;Y1
34,3.5,7.567686680751626,110810,8.43659833476501,40.613557890922316,16,nan,X1;Y1
35,3.6,7.725395677812104,114870,8.527009038923765,41.060529927412084,16,nan,X1;Y1
36,3.7,7.604940203232785,118930,8.49433155542776,40.70988694559263,16,nan,X1;Y1
37,3.8,7.750907257080371,122990,8.585442724006338,41.11251798955776,16,nan,X1;Y1
38,3.9,7.912695556761179,127050,8.677876277847526,41.58968569742761,16,nan,X1;Y1
39,4.0,8.051418728931093,131110,8.75799300176566,41.996549595020745,16,nan,X1;Y1
40,4.1,10.095932911861327,134880,9.437895547170308,38.384223830929386,24,nan,X1;Y1;Y1
41,4.2,10.06381321179752,138500,9.430043920846147,37.947011101593525,24,nan,X1;Y1;Y1
42,4.3,9.557360848936337,141780,9.184589140327189,36.746071891908734,24,nan,X1;Y1;Y1
43,4.4,10.01360552364735,145840,9.43719890548042,38.69391958963815,24,nan,X1;Y1;Y1
44,4.5,10.372179642799193,149700,9.57470579981945,39.608862447476625,24,nan,X1;Y1;Y1
45,4.6,10.382718178584154,153420,9.599176531956532,39.341237912037876,24,nan,X1;Y1;Y1
46,4.7,9.989252193599087,156980,9.383456937398106,38.67346688204699,24,nan,X1;Y1;Y1
47,4.8,10.023621997146734,161040,9.438300301053843,39.6824065959709,24,nan,X1;Y1;Y1
48,4.9,10.080403792012788,165100,9.441922202714316,39.3036730110479,24,nan,X1;Y1;Y1
49,5.0,9.75864543850222,169100,9.265383891904651,38.298185172354025,24,nan,X1;Y1;Y1
50,5.1,9.955258453458967,173160,9.366426435735486,39.22130603607814,24,nan,X1;Y1;Y1
51,5.2,9.940363205522889,177220,9.360657549351492,38.62823387962386,24,nan,X1;Y1;Y1
52,5.3,9.28983593375862,181280,9.040390712819592,36.941344439338565,24,nan,X1;Y1;Y1
53,5.4,9.763142239347324,185340,9.221060278998424,37.690737320496595,24,nan,X1;Y1;Y1
54,5.5,9.453352847983322,189400,9.120040471978687,37.08082719131769,24,nan,X1;Y1;Y1
55,5.6,8.81181330348734,192920,8.851284181040564,35.82455973107096,24,nan,X1;Y1;Y1
56,5.7,8.001466764044341,196980,8.458522694973949,34.09570359336131,24,nan,X1;Y1;Y1
57,5.8,7.370467398340921,200980,8.154387109432683,33.083401067408644,24,nan,X1;Y1;Y1
58,5.9,7.957314276846408,204740,8.419144804792902,33.83281952971654,24,nan,X1;Y1;Y1
59,6.0,8.658941137860205,208080,8.724297567778908,35.02349601858821,24,nan,X1;Y1;Y1
