step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,2.5583553784691744,230,4.604187038462798,25.402786239138393,8,240.5534845678197,X1
1,0.2,27.83559315733545,460,16.4281572162876,75.99173673188788,8,9.248385897325102,X1
2,0.3,25.48024020025489,690,15.662615958360531,69.55017336678071,8,6.648350762221373,X1
3,0.4,5.071068872591244,920,6.884231555196685,32.7460054372447,8,13.126583513970711,X1
4,0.5,2.9284348577009176,1150,4.768037457350322,31.882037322338316,8,7.93679046351165,X1
5,0.6,2.2112469809402038,1380,3.958072972617806,24.3944450583895,8,2.3061030158579663,X1
6,0.7,2.053750153518644,1610,3.692252961344718,22.89156896286274,8,1.2360022088282192,X1
7,0.8,2.003991299385736,1840,3.5708495025909217,22.42750043403754,8,0.9142224336979682,X1
8,0.9,1.9774956260067669,2070,3.4949761175480827,22.16944860467117,8,0.7048005773090661,X1
9,1.0,1.9608121958126894,2300,3.442750882567062,21.99670928651006,8,0.561414912539036,X1
10,1.1,1.9494702603447978,2530,3.40506502370172,21.871903223092925,8,0.45902724203014317,X1
11,1.2,1.94140355337986,2760,3.377059777942731,21.778068907680456,8,0.38287665772712465,X1
12,1.3,1.9354877869721259,2990,3.3558186322696,21.70580913428039,8,0.32423750452229877,X1
13,1.4,1.931051785854994,3220,3.3394650335448706,21.649294112999065,8,0.27778940922029044,X1
14,1.5,1.9276693454987497,3450,3.3267321596187562,21.60463234856226,8,0.24015508408870886,X1
15,1.6,1.9250570901764035,3680,3.3167331766315042,21.569087705800236,8,0.20910250687818663,X1
16,1.7,1.923019644544443,3910,3.308829235766404,21.54066146871084,8,0.1831012464040563,X1
17,1.8,1.9214182792074415,4140,3.302549448374637,21.5178517296664,8,0.16106738919621533,X1
18,1.9,1.9201520781072043,4370,3.297540245563769,21.499506193072584,8,0.14221132696151983,X1
19,2.0,1.9191461585548573,4600,3.2935321538242346,21.484727309915748,8,0.12594354773543776,X1
20,2.1,1.3574675860985574,5480,2.377654201105365,16.71000191791105,16,25.62290492037455,X1;Y1
21,2.2,22.760756906680452,5870,14.924313085034527,72.50763209940062,16,15.865345604868843,X1;Y1
22,2.3,17.08153576887331,6260,12.87571557278996,64.06791492043529,16,244.7231029741963,X1;Y1
23,2.4,14.345217074543822,6650,11.749055232056836,59.38809041837693,16,96.89308929092552,X1;Y1
24,2.5,12.39631921082268,7040,10.868531715083904,55.879811371659805,16,16.925865804676302,X1;Y1
25,2.6,4.32455600410462,7430,5.751316392459026,35.98589273742425,16,2.8652134784855434,X1;Y1
26,2.7,2.782756025507452,7820,4.2077686650854655,29.127354218765852,16,1.4515042344672497,X1;Y1
