step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,12.806383496021285,1700,10.881240266714391,58.794402697441704,8,nan,X1
1,0.2,13.126300793704548,4380,11.375677834932794,59.44826942327461,8,nan,X1
2,0.3,16.00502398674989,6960,12.580146479849558,65.24257568614529,8,nan,X1
3,0.4,18.623538593591746,8280,13.560726658137362,70.18760975187746,8,nan,X1
4,0.5,15.32128794178275,9840,12.343884915543379,63.77844234305583,8,nan,X1
5,0.6,12.38283020620358,11120,11.063904768225166,57.00318420325211,8,nan,X1
6,0.7,12.45437817027635,12340,11.10026247872983,57.20422598250548,8,nan,X1
7,0.8,12.929794727025703,13700,11.323673334812284,58.368688656858296,8,nan,X1
8,0.9,12.122581535071015,15000,10.943496629979926,56.320079482990074,8,nan,X1
9,1.0,12.326753136213702,19060,11.04071929749664,56.81794386741165,8,nan,X1
10,1.1,12.467383151478577,23120,11.107779416902172,57.16734372059802,8,nan,X1
11,1.2,12.567655737689789,27180,11.155776142580997,57.42085667762929,8,nan,X1
12,1.3,12.665630834832232,31240,11.20137149296346,57.65335412415392,8,nan,X1
13,1.4,12.752620795002212,35300,11.241782631730592,57.860823859679684,8,nan,X1
14,1.5,13.0368312362771,36560,11.373850118660119,58.556271525581664,8,nan,X1
15,1.6,13.925979326933108,38560,11.773253157065742,60.64182356976389,8,nan,X1
16,1.7,15.67566960172935,39860,12.511168160560294,64.45488363342184,8,nan,X1
17,1.8,13.108462534301843,41240,11.39665175207804,58.53006614762938,8,nan,X1
18,1.9,12.812605284764233,43580,11.26723757383631,57.93367361702253,8,nan,X1
19,2.0,12.887031927699041,47640,11.302022238952928,58.11733448285557,8,nan,X1
20,2.1,7.625127979687634,52190,8.603545194196961,44.55575329881301,16,nan,X1;Y0
21,2.2,7.593550268121506,56250,8.59617373959328,44.44818791495532,16,nan,X1;Y0
22,2.3,7.577007294697082,60310,8.589613136126978,44.14866990018681,16,nan,X1;Y0
23,2.4,7.532381058392154,64370,8.576105326433265,44.07942589184857,16,nan,X1;Y0
24,2.5,7.541536129166644,68430,8.582916960294284,44.133144957327964,16,nan,X1;Y0
25,2.6,7.51899867152278,72490,8.575152826265985,43.98886263336739,16,nan,X1;Y0
26,2.7,7.492372380742395,76550,8.56643688900537,43.9472686415733,16,nan,X1;Y0
27,2.8,7.491991074347883,80610,8.569861829675851,43.97826861893663,16,nan,X1;Y0
28,2.9,7.510088518424106,84670,8.582142861360413,44.016512703730555,16,nan,X1;Y0
29,3.0,7.504915692838537,88730,8.585143638618193,44.039391417208286,16,nan,X1;Y0
30,3.1,7.477388064001253,92790,8.572739814085702,43.927404844318524,16,nan,X1;Y0
31,3.2,7.473793592095198,96850,8.574317128125237,43.942390496599366,16,nan,X1;Y0
32,3.3,7.4679076741602435,100910,8.57439025619597,43.94824043482165,16,nan,X1;Y0
33,3.4,7.470052602471478,104970,8.57819010176613,43.958313846221046,16,nan,X1;Y0
34,3.5,7.463010761240871,109030,8.577281864976278,43.95910202872889,16,nan,X1;Y0
35,3.6,7.458601325237131,113090,8.5792195176666,43.958714935660524,16,nan,X1;Y0
36,3.7,7.45219877057424,117150,8.578500432320768,43.97394656611794,16,nan,X1;Y0
37,3.8,7.443512613192012,121210,8.575264762201714,43.98032405812468,16,nan,X1;Y0
38,3.9,7.446147137090067,125270,8.578055672127169,43.95484835309654,16,nan,X1;Y0
39,4.0,7.427487332851395,129330,8.570864777634336,43.93460959357419,16,nan,X1;Y0
40,4.1,8.707267421501317,133880,9.256859177225952,45.53594821319286,24,nan,X1;Y0;Y0
41,4.2,8.784994549959574,137940,9.300636572804425,45.8040594312876,24,nan,X1;Y0;Y0
42,4.3,8.904909713472227,142000,9.36694448409249,46.234265256526704,24,nan,X1;Y0;Y0
43,4.4,9.004248537556029,146060,9.423623191467032,46.58399518076254,24,nan,X1;Y0;Y0
44,4.5,8.951160347169816,150120,9.402119838099575,46.78085983680811,24,nan,X1;Y0;Y0
45,4.6,9.016872552547664,154180,9.436343775368009,46.967437390855785,24,nan,X1;Y0;Y0
46,4.7,9.135919609932476,157760,9.494522948701249,47.09783456702995,24,nan,X1;Y0;Y0
47,4.8,9.391355923247481,161820,9.619571297351397,47.72127663674522,24,nan,X1;Y0;Y0
48,4.9,9.732143583542724,165880,9.786693929726258,48.59697136489944,24,nan,X1;Y0;Y0
49,5.0,10.456991757726895,169940,10.126083702003323,50.324004956414996,24,nan,X1;Y0;Y0
50,5.1,11.668016950598721,173480,10.663716544972068,53.221748256748015,24,nan,X1;Y0;Y0
51,5.2,12.009565421668773,176880,10.803888269506304,53.77955455428807,24,nan,X1;Y0;Y0
52,5.3,12.52820036942963,180940,11.016718232091963,54.83304239301258,24,nan,X1;Y0;Y0
53,5.4,13.620933008282302,184760,11.431832955349845,57.23769374333048,24,nan,X1;Y0;Y0
54,5.5,13.020371979930133,188820,11.222745450570951,56.819879768027235,24,nan,X1;Y0;Y0
55,5.6,14.747643805234791,192780,11.888117849695421,60.64865097748089,24,nan,X1;Y0;Y0
56,5.7,14.6702855576297,196840,11.87568512394605,61.242642031378054,24,nan,X1;Y0;Y0
57,5.8,13.676497395966221,200060,11.467541692459594,58.217670176494,24,nan,X1;Y0;Y0
58,5.9,12.792131743779557,204120,11.092857835265232,55.48608835843337,24,nan,X1;Y0;Y0
59,6.0,14.52956534875921,207980,11.789935156241821,59.70297977317464,24,nan,X1;Y0;Y0
