step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,0.7463343861474676,680,3.5027623046336736,9.834281291018728,8,nan,X1
1,0.2,0.28577181908551913,1760,2.114089673103167,8.026473300052542,8,nan,X1
2,0.3,0.265049901934226,2400,2.0097298401008965,8.011316997553871,8,nan,X1
3,0.4,0.2623891481846444,3250,1.9963224676160376,8.014670214539526,8,nan,X1
4,0.5,0.25543174870547325,3930,1.9510071595434837,7.994691717791718,8,nan,X1
5,0.6,0.25414118861211377,4570,1.9501681552929118,8.006944805369084,8,nan,X1
6,0.7,0.24711207633677046,5240,1.9191839290997266,8.007255894834755,8,nan,X1
7,0.8,0.2467821582788655,5860,1.9137807497014223,8.004356509009233,8,nan,X1
8,0.9,0.23479446222637174,6580,1.8615272187807488,8.037905158682547,8,nan,X1
9,1.0,0.23444360175349183,7200,1.8529264122324356,8.04999688362216,8,nan,X1
10,1.1,0.23430446507981148,7930,1.8529894787417795,8.04993590140258,8,nan,X1
11,1.2,0.23292232288101627,8740,1.852025573356981,8.043331651707625,8,nan,X1
12,1.3,0.23269985138382815,9410,1.8519222778574909,8.043436807737239,8,nan,X1
13,1.4,0.23263451564159726,10060,1.8518705246798048,8.043906728703256,8,nan,X1
14,1.5,0.23220782955206176,10690,1.8483841922674475,8.054595102910717,8,nan,X1
15,1.6,0.23208242671206247,11300,1.8483322966934648,8.05459560494973,8,nan,X1
16,1.7,0.22578745280813617,13360,1.8332301608601917,8.065086337971833,8,nan,X1
17,1.8,0.2256525983577093,14170,1.8332070474812416,8.07003986309365,8,nan,X1
18,1.9,0.22558501820307,14800,1.83292482454718,8.072323406600159,8,nan,X1
19,2.0,0.22558082933776152,15420,1.8328857426711065,8.072573635042884,8,nan,X1
20,2.1,0.22549983785532643,17200,1.8324835152573213,8.072878346604673,16,nan,X1;Y3
21,2.2,0.2252798586866865,18640,1.832017171531353,8.074233505319219,16,nan,X1;Y3
22,2.3,0.22525767673624883,19960,1.8319093207232013,8.074300571218702,16,nan,X1;Y3
23,2.4,0.22521580580677453,21270,1.8318220788441495,8.074603936580031,16,nan,X1;Y3
24,2.5,0.22215864360030907,23330,1.8051419177077888,7.959848917547585,16,nan,X1;Y3
25,2.6,0.2140449312157532,25390,1.780281561170772,8.0413924746647,16,nan,X1;Y3
26,2.7,0.208256822465902,27450,1.7299434607590394,7.862576426737728,16,nan,X1;Y3
27,2.8,0.206164495330752,29510,1.7143467232857668,7.836375814760905,16,nan,X1;Y3
28,2.9,0.20482797418735244,31570,1.6951761000027952,7.774301130492129,16,nan,X1;Y3
29,3.0,0.20254312928626125,33630,1.6762061672902813,7.758422188541045,16,nan,X1;Y3
30,3.1,0.20145456967207676,35690,1.6682753908577739,7.747098428906632,16,nan,X1;Y3
31,3.2,0.2001612933448722,37750,1.6525815703573763,7.699592181576592,16,nan,X1;Y3
32,3.3,0.19932679266925457,39810,1.6462667994670834,7.710999490739558,16,nan,X1;Y3
33,3.4,0.19653696003288862,41870,1.6215121048891472,7.6650407733485295,16,nan,X1;Y3
34,3.5,0.1955586452239293,43930,1.6098592782667627,7.654852883861779,16,nan,X1;Y3
35,3.6,0.19505636377211716,45990,1.604927047849463,7.6592403183514595,16,nan,X1;Y3
36,3.7,0.19422871326383995,48050,1.5919526567884408,7.612554293659622,16,nan,X1;Y3
37,3.8,0.19373218441565332,50110,1.587105296841836,7.620585818419724,16,nan,X1;Y3
38,3.9,0.1934646662066548,52170,1.584036547203269,7.6102140666464075,16,nan,X1;Y3
39,4.0,0.19312835877276496,54230,1.578013513431146,7.599084407281011,16,nan,X1;Y3
