step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,1.5375196366444037,230,3.51435088820682,21.800524297911142,8,28.213113254825014,X1
1,0.2,0.824466669214302,460,2.4575009989696635,17.697186188667214,8,4.004175338568676,X1
2,0.3,0.6919280313623979,690,2.3698891197880476,15.918059466568424,8,1.9130239527004205,X1
3,0.4,0.6304049856226508,920,2.2599159300486376,14.874800232025352,8,1.0431769338306143,X1
4,0.5,0.5750369056727561,1150,2.1444866375628435,13.977914231196275,8,0.8235319662483525,X1
5,0.6,0.5226987735583166,1380,2.011304971015604,13.046920995491162,8,0.7435157846149999,X1
6,0.7,0.4739626704812672,1610,1.9390286132993313,12.575138161593497,8,0.7299514245386179,X1
7,0.8,0.4296059160636673,1840,1.8323201744900086,11.29941444545249,8,0.746099689095334,X1
8,0.9,0.4001000152347109,2070,1.764104273499329,11.65959857632442,8,0.8711544505924466,X1
9,1.0,0.3794838871869247,2300,1.6469681413385446,9.464281083015155,8,1.3660025626207801,X1
10,1.1,0.6779727140192123,2530,2.2952847075565166,14.712285565871136,8,2.1266892219695324,X1
11,1.2,0.9743790257696151,2760,2.6707231295676213,14.496194113151128,8,4.710630081974878,X1
12,1.3,2.324738041232055,2990,4.171453926180189,25.951728444768676,8,6.72355835917433,X1
13,1.4,0.4926222897319404,3220,1.9131398540731561,13.667198878004898,8,4.106501655555647,X1
14,1.5,0.7104959051866727,3450,2.0498688121910402,12.49239345365741,8,2.4421858737282567,X1
15,1.6,1.6402107603826066,3680,3.427763705419037,22.405367154447216,8,4.893101747967454,X1
16,1.7,0.9198042165222539,3910,2.34031965227864,14.35543257503658,8,5.384086189866078,X1
17,1.8,1.3418835283870125,4140,3.1813783993846356,20.20801538628704,8,4.873683471195151,X1
18,1.9,0.925530880442518,4370,2.3249611413042945,14.61608670175847,8,4.926131101647531,X1
19,2.0,1.0117222625262192,4600,2.807794145794069,17.754217211256243,8,4.216770116932173,X1
20,2.1,0.8044876706583385,5480,1.8787173816474072,8.844964636088585,16,8.611541698504745,X1;Y0
21,2.2,0.2781954476904018,5870,1.3896809574981188,15.363464895807354,16,5.374962186980589,X1;Y0
22,2.3,0.9684692327048228,6260,2.924723437872048,16.350933620249418,16,3.0658020429030235,X1;Y0
23,2.4,0.8262204177395496,6650,2.2609455178065825,15.783597918020932,16,8.349309129332386,X1;Y0
24,2.5,0.5993848218486377,7040,2.261073470153269,14.715100555988176,16,1.7424661327839004,X1;Y0
25,2.6,0.7823369830455339,7430,1.9215814266465665,12.527482752114237,16,2.2498568888662573,X1;Y0
26,2.7,2.8947196545739056,7820,5.115988536091987,30.04135607029091,16,7.00994551085747,X1;Y0
27,2.8,0.2752441689168649,8210,1.4633534470820984,13.630841169317302,16,6.138287494541742,X1;Y0
