step,tau,cost,forward_calls,opt_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,nan,7.499842313564421,60,0,4.0,15.0,8,nan,qnn_L1_r0
1,nan,6.596680415655707,300,180,3.0,15.0,8,nan,qnn_L1_r0
2,nan,6.384913198914925,450,270,3.0,15.0,8,nan,qnn_L1_r0
3,nan,6.316821884164999,600,360,3.0,12.0,8,nan,qnn_L1_r0
4,nan,6.2293834025273735,750,450,3.0,13.0,8,nan,qnn_L1_r0
5,nan,6.142716762755397,990,630,5.0,14.0,8,nan,qnn_L1_r0
6,nan,5.986692218365406,1140,720,4.0,15.0,8,nan,qnn_L1_r0
7,nan,5.82124913225921,1380,900,3.0,11.0,8,nan,qnn_L1_r0
8,nan,5.612559065699311,1530,990,3.0,12.0,8,nan,qnn_L1_r0
9,nan,5.214415796321681,1680,1080,3.0,8.0,8,nan,qnn_L1_r0
10,nan,5.115601071248923,1830,1170,3.0,6.0,8,nan,qnn_L1_r0
11,nan,5.077569109158082,1980,1260,3.0,8.0,8,nan,qnn_L1_r0
12,nan,5.0695786470801245,2130,1350,3.0,8.0,8,nan,qnn_L1_r0
13,nan,5.055994054746928,2280,1440,3.0,8.0,8,nan,qnn_L1_r0
14,nan,5.049309989904583,2430,1530,3.0,6.0,8,nan,qnn_L1_r0
15,nan,5.047279984496961,2580,1620,3.0,6.0,8,nan,qnn_L1_r0
16,nan,5.04661369071748,2730,1710,3.0,6.0,8,nan,qnn_L1_r0
17,nan,5.046488009364656,2880,1800,3.0,7.0,8,nan,qnn_L1_r0
18,nan,5.046486560865459,3030,1890,3.0,8.0,8,nan,qnn_L1_r0
19,nan,5.046486533061847,3180,1980,3.0,8.0,8,nan,qnn_L1_r0
20,nan,5.046486532636302,3330,2070,3.0,8.0,8,nan,qnn_L1_r0
21,nan,5.046486532636302,3390,2070,3.0,8.0,8,nan,qnn_L1_r0
