step,tau,cost,forward_calls,opt_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,nan,0.03789836958554966,60,0,0.44456892348675087,2.641303033920669,8,nan,qnn_L1_r0
1,nan,0.017029195661443904,220,100,0.3018803259849689,1.7427938314431681,8,nan,qnn_L1_r0
2,nan,0.017029195661443904,300,120,0.3018803259849689,1.7427938314431681,8,nan,qnn_L1_r0
3,nan,0.017029195661443904,380,140,0.3018803259849689,1.7427938314431681,8,nan,qnn_L1_r0
4,nan,0.017029195661443876,460,160,0.30188032598496833,1.742793831443169,8,nan,qnn_L1_r0
5,nan,0.009826532395864328,530,170,0.27390225118536815,2.127847742779138,8,nan,qnn_L1_r0
6,nan,0.009826532395864328,610,190,0.27390225118536815,2.127847742779138,8,nan,qnn_L1_r0
7,nan,0.009826532395864316,690,210,0.2739022511853682,2.1278477427791387,8,nan,qnn_L1_r0
8,nan,0.009826532395864316,770,230,0.2739022511853682,2.1278477427791387,8,nan,qnn_L1_r0
9,nan,0.009826532395864316,840,240,0.2739022511853682,2.1278477427791387,8,nan,qnn_L1_r0
10,nan,0.009826532395864316,920,260,0.2739022511853682,2.1278477427791387,8,nan,qnn_L1_r0
11,nan,0.008267624428238442,990,270,0.2425978728989944,2.0846866011212972,8,nan,qnn_L1_r0
12,nan,0.008259650154597481,1070,290,0.24224071103248948,2.08495900436542,8,nan,qnn_L1_r0
13,nan,0.008259650154597481,1150,310,0.24224071103248948,2.08495900436542,8,nan,qnn_L1_r0
14,nan,0.007092425954447132,1220,320,0.2205196346207238,1.9306391458401762,8,nan,qnn_L1_r0
15,nan,0.006520927107211471,1290,330,0.20985037841852042,1.8455153179311563,8,nan,qnn_L1_r0
16,nan,0.006134117159422962,1360,340,0.2104919520781488,1.778163743699166,8,nan,qnn_L1_r0
17,nan,0.006015305178436927,1430,350,0.21426910130724408,1.7743318080815689,8,nan,qnn_L1_r0
18,nan,0.006009481548650458,1500,360,0.21568584286147335,1.7638953357538711,8,nan,qnn_L1_r0
19,nan,0.006004492097140373,1580,380,0.21531718059140725,1.7721695262591102,8,nan,qnn_L1_r0
20,nan,0.00598379960675304,1660,400,0.21556890011896737,1.795863647011475,8,nan,qnn_L1_r0
21,nan,0.005981390591371545,1740,420,0.21555159725729478,1.794138164472689,8,nan,qnn_L1_r0
22,nan,0.005981390591371545,1810,430,0.21555159725729478,1.794138164472689,8,nan,qnn_L1_r0
23,nan,0.005980312135621913,1890,450,0.21577084357662296,1.7925780886554519,8,nan,qnn_L1_r0
24,nan,0.005980312135621913,1970,470,0.21577084357662296,1.7925780886554519,8,nan,qnn_L1_r0
25,nan,0.005974564740168496,2040,480,0.2163573088446609,1.7899455200251042,8,nan,qnn_L1_r0
26,nan,0.005971563844179266,2110,490,0.21657931730650964,1.7923972390030718,8,nan,qnn_L1_r0
27,nan,0.005967753775704182,2180,500,0.21694013434012907,1.7942330419007535,8,nan,qnn_L1_r0
28,nan,0.005966837475401004,2250,510,0.217185124311008,1.7927285359819771,8,nan,qnn_L1_r0
29,nan,0.005964779121468318,2320,520,0.21724753167798214,1.7920495673240286,8,nan,qnn_L1_r0
30,nan,0.00596378085812267,2390,530,0.21778310956072666,1.7887053870384573,8,nan,qnn_L1_r0
31,nan,0.0059609177476601894,2460,540,0.2176643817628089,1.7918014763995143,8,nan,qnn_L1_r0
32,nan,0.0059572862088288665,2530,550,0.21748034395787005,1.7963153360333721,8,nan,qnn_L1_r0
33,nan,0.005956943601149143,2600,560,0.21768679334804364,1.800398702400157,8,nan,qnn_L1_r0
34,nan,0.005953478756187906,2670,570,0.21735924199721343,1.8001737813111456,8,nan,qnn_L1_r0
35,nan,0.005950104431751345,2740,580,0.21706348132470094,1.7995069163007145,8,nan,qnn_L1_r0
36,nan,0.005947029740119381,2810,590,0.2169190572775268,1.7990618528906117,8,nan,qnn_L1_r0
37,nan,0.0059459571382529,2880,600,0.21644722477441625,1.8000666042269209,8,nan,qnn_L1_r0
38,nan,0.005942151630265949,2950,610,0.21667383489112013,1.797310043005481,8,nan,qnn_L1_r0
39,nan,0.005938249884280338,3020,620,0.21683498338231252,1.7971487781214004,8,nan,qnn_L1_r0
40,nan,0.005931077644946792,3090,630,0.21710659939990878,1.7936224769626015,8,nan,qnn_L1_r0
41,nan,0.0059156453408226875,3160,640,0.21701788569889358,1.7946343241303433,8,nan,qnn_L1_r0
42,nan,0.005887996754497764,3230,650,0.216692636438739,1.789192907615295,8,nan,qnn_L1_r0
43,nan,0.005887996754497764,3300,660,0.216692636438739,1.789192907615295,8,nan,qnn_L1_r0
44,nan,0.005887996754497764,3380,680,0.216692636438739,1.789192907615295,8,nan,qnn_L1_r0
45,nan,0.005887996754497764,3460,700,0.216692636438739,1.789192907615295,8,nan,qnn_L1_r0
46,nan,0.005887934593262426,3540,720,0.21679823525847536,1.7892875500120557,8,nan,qnn_L1_r0
