step,tau,cost,forward_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,1.1016300877123544,1680,2.7239201963383772,20.930944703299556,8,41.89987070476105,X1
1,0.2,1.0630614842872905,3360,2.6268969437417167,20.97328374950142,8,1.6320379682350417,X1
2,0.3,1.0128797080462146,5040,2.565503603694729,20.673485850107472,8,2.0652375927583213,X1
3,0.4,1.475923985443753,6720,3.367389402455143,19.6933571650545,8,3.742687670216282,X1
4,0.5,1.5220643149721675,8400,3.395501017670244,18.826094067516607,8,3.6992879741634095,X1
5,0.6,1.2544802932334502,10080,3.0364921490478753,20.006536060604372,8,2.519535334318971,X1
6,0.7,1.433621330130542,11760,3.286363995912659,18.63463060793777,8,3.1449075412422705,X1
7,0.8,1.6012740549858704,13440,3.520704240969202,18.466087479303813,8,3.753974310769257,X1
8,0.9,1.4835685202972644,15120,3.3620194451682943,19.167202597638582,8,3.66348800248019,X1
9,1.0,2.2010811330749025,16800,4.038408287184168,17.69725784452404,8,4.1739313819085355,X1
10,1.1,1.5666540556934798,23130,3.215105508537598,16.94912011666574,16,17.762121150868275,X1;Y0Z2
11,1.2,1.607043481518706,28970,3.153520832365678,14.560044610807038,16,5.0463333145965015,X1;Y0Z2
12,1.3,2.146122928263183,34810,4.140626335439356,14.589937843417253,16,5.2172432406725875,X1;Y0Z2
13,1.4,3.5111630623919123,40650,5.156926635137175,14.479633767926304,16,8.726802275621296,X1;Y0Z2
14,1.5,0.9016942273979083,46490,2.3826391416742174,15.143728506174108,16,13.519158011568,X1;Y0Z2
15,1.6,0.9186948640137297,52330,2.4191728131998755,13.84712580610902,16,7.539364321365637,X1;Y0Z2
16,1.7,1.2741991264479136,58170,2.719840391476934,16.819950674114594,16,5.9539578749920015,X1;Y0Z2
17,1.8,0.6265221398318755,64010,2.1250250582728976,19.633492152575958,16,9.060937041202227,X1;Y0Z2
18,1.9,0.3184448564141935,69850,1.6081719887721138,18.419293060292198,16,4.334901598706576,X1;Y0Z2
19,2.0,1.2040691595027222,75690,2.9967668101893663,17.69407047459544,16,3.8172270696918513,X1;Y0Z2
20,2.1,0.35574021381751697,88740,1.451327887635018,9.4505967981453,24,15.248727058178172,X1;Y0Z2;X1X3
21,2.2,0.4791946648077418,101300,1.6289722122550163,8.39358812473608,24,3.2362536101097032,X1;Y0Z2;X1X3
22,2.3,0.39277460547503484,113860,1.528384417363852,13.278305323227611,24,3.900938899375502,X1;Y0Z2;X1X3
23,2.4,0.36637140135803187,126420,1.5073460908004432,7.4913984552089214,24,3.4715399585744025,X1;Y0Z2;X1X3
24,2.5,0.347144260134308,138980,1.3137773770806676,6.914279646868646,24,2.50858483961534,X1;Y0Z2;X1X3
25,2.6,0.4566837828382976,151540,1.7209386794911288,8.16883253724835,24,2.725196401012255,X1;Y0Z2;X1X3
26,2.7,0.2883202604962851,164100,1.2900176557633904,11.079827533763947,24,3.6225868041808162,X1;Y0Z2;X1X3
27,2.8,0.809851352549969,176660,2.3114295922829027,10.75058997818365,24,3.2511499949469633,X1;Y0Z2;X1X3
28,2.9,0.28444085160895693,189220,1.3307075400115576,10.537249345930418,24,4.0082417149251715,X1;Y0Z2;X1X3
29,3.0,0.5727733416508396,201780,1.7879178416275454,11.292413829457082,24,3.0972399724001107,X1;Y0Z2;X1X3
