step,tau,cost,forward_calls,opt_calls,train_absdist,test_absdist,n_params,grad_norm,ansatz
0,0.1,0.004619501946252171,2060,2000,0.1921222338973817,1.5648698136349795,8,nan,X1
1,0.2,0.0014021711294958526,4120,4000,0.09956799279441442,1.645421987598838,8,nan,X1
2,0.3,0.0013124608950518942,4820,4640,0.09864140147501849,1.6869201618802645,8,nan,X1
3,0.4,0.001309971791110318,5760,5520,0.0990771779630028,1.6916203238849632,8,nan,X1
4,0.5,0.001309098744876349,6380,6080,0.0990912644492481,1.694961720465779,8,nan,X1
5,0.6,0.0013087270131652156,6990,6630,0.09925547092855716,1.6971785654887679,8,nan,X1
6,0.7,0.0013086436117628745,7610,7190,0.09933043654055365,1.6985288681851733,8,nan,X1
7,0.8,0.0013086096863540824,8210,7730,0.09939856910511877,1.6991096919927176,8,nan,X1
8,0.9,0.0013086011353850566,8830,8290,0.09939569218663269,1.6984706895944917,8,nan,X1
9,1.0,0.0013085987232113504,9450,8850,0.09939337498529466,1.6985649500167894,8,nan,X1
10,1.1,0.0013085972673129497,10050,9390,0.09939199679133948,1.6985450860535152,8,nan,X1
11,1.2,0.001308595883029659,10670,9950,0.09939065573474967,1.6985237901226309,8,nan,X1
12,1.3,0.0013085943933759667,11270,10490,0.09938936425989409,1.6985118432361315,8,nan,X1
13,1.4,0.0013085675152444379,11870,11030,0.0994535122249009,1.6998255476196116,8,nan,X1
14,1.5,0.0013085605285455537,12480,11580,0.09945244143041268,1.6996955311928077,8,nan,X1
15,1.6,0.0013085570586400886,13100,12140,0.09946996978175268,1.699897377194402,8,nan,X1
16,1.7,0.0013085518321325268,13700,12680,0.09946796382549028,1.6997171464999954,8,nan,X1
17,1.8,0.0013085488581838461,14300,13220,0.09946696997427587,1.699640198074396,8,nan,X1
18,1.9,0.0013085465920971565,14900,13760,0.09946562289489633,1.699570210796953,8,nan,X1
19,2.0,0.0013085409932937395,15500,14300,0.09947999642393912,1.6997596033183127,8,nan,X1
20,2.1,0.0013085380650419158,17140,15880,0.09949339409747954,1.6999207743071543,16,nan,X1;Z2
21,2.2,0.0013085196505833918,18390,17070,0.09950800480598129,1.7003485251685753,16,nan,X1;Z2
22,2.3,0.0013085173359475883,19730,18350,0.09949988036102086,1.7002259650265545,16,nan,X1;Z2
23,2.4,0.0013084985363598725,20930,19490,0.09948001666280709,1.700026383141917,16,nan,X1;Z2
24,2.5,0.0013084960615038796,22170,20670,0.09950571557413548,1.7002895145844679,16,nan,X1;Z2
25,2.6,0.0013084931520192715,23370,21810,0.09950765451902141,1.7002733769365654,16,nan,X1;Z2
26,2.7,0.0013084863189918331,24670,23050,0.09950008463463658,1.7000860078770366,16,nan,X1;Z2
27,2.8,0.0013084826056762053,25930,24250,0.09949644961564022,1.7001121999745112,16,nan,X1;Z2
28,2.9,0.0013084782445502419,27150,25410,0.09949290781618508,1.7000309951737098,16,nan,X1;Z2
29,3.0,0.0013084757474874963,28450,26650,0.09949547196073982,1.7000261700459287,16,nan,X1;Z2
